DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV
122.817,62.073,49.196,61.913,242.516,529.209,998.689,566.476,269.347,186.273,165.182,97.92,64.422,85.236,63.992,73.04,186.918,493.393,567.373,489.823,234.972,152.741,194.238,117.663,65.664,62.939,44.991,42.063,165.351,546.589,686.658,408.944,211.936,121.365,55.296,71.189,45.162,26.941,23.224,83.915,164.969,485.59,857.186,681.836,240.567,149.175,145.811,109.924,62.715,44.452,39.488,37.942,62.836,528.581,703.646,562.41,349.653,148.105,129.53,137.347
119.079,61.951,40.745,68.475,159.148,459.584,763.299,460.617,278.444,218.7,194.238,117.663,65.664,62.939,44.062,42.063,165.351,546.589,686.658,408.944,211.936,121.365,55.296,71.189,45.162,26.941,23.388,83.915,164.969,485.59,857.186,681.836,240.567,149.175,145.811,109.924,62.715,44.452,39.488,37.942,62.836,528.581,703.646,562.41,349.653,148.105,129.53,137.347,66.725,50.739,40.658,41.153,88.76,323.237,614.54,415.1,242.146,165.637,78.803,81.946
125.29,78.26,61.632,60.801,131.956,565.621,762.142,442.847,209.828,212.037,55.296,71.189,45.162,26.941,23.224,83.915,164.969,485.59,857.186,681.836,240.567,149.175,145.811,109.924,62.715,44.452,39.371,37.942,62.836,528.581,703.646,562.41,349.653,148.105,129.53,137.347,66.725,50.739,40.658,41.153,88.76,323.237,614.54,415.1,242.146,165.637,78.803,81.946,38.956,38.052,33.606,53.661,155.229,350.176,639.28,489.506,260.478,205.822,127.397,84.059
126.249,76.718,52.819,46.648,175.638,609.776,681.525,450.033,222.13,156.688,145.811,109.924,62.715,44.452,39.488,37.942,62.836,528.581,703.646,562.41,349.653,148.105,129.53,137.347,66.725,50.739,40.364,41.153,88.76,323.237,614.54,415.1,242.146,165.637,78.803,81.946,38.956,38.052,33.606,53.661,155.229,350.176,639.28,489.506,260.478,205.822,127.397,84.059,50.142,45.707,33.351,39.989,69.482,429.63,782.332,651.249,296.329,179.338,173.151,93.702
123.094,52.202,42.394,123.424,161.179,332.775,851.4,822.431,303.708,145.128,129.53,137.347,66.725,50.739,40.658,41.153,88.76,323.237,614.54,415.1,242.146,165.637,78.803,81.946,38.956,38.052,33.824,53.661,155.229,350.176,639.28,489.506,260.478,205.822,127.397,84.059,50.142,45.707,33.351,39.989,69.482,429.63,782.332,651.249,296.329,179.338,173.151,93.702,55.938,47.975,32.872,39.709,175.282,461.857,907.593,824.87,347.289,136.567,132.434,131.256
119.767,53.567,43.079,44.966,90.693,381.456,797.306,630.434,321.059,155.423,78.803,81.946,38.956,38.052,33.606,53.661,155.229,350.176,639.28,489.506,260.478,205.822,127.397,84.059,50.142,45.707,33.317,39.989,69.482,429.63,782.332,651.249,296.329,179.338,173.151,93.702,55.938,47.975,32.872,39.709,175.282,461.857,907.593,824.87,347.289,136.567,132.434,131.256,77.776,46.657,42.302,72.202,159.61,563.215,727.047,491.896,287.698,200.152,114.656,66.554
118.364,62.843,40.837,42.492,83.772,385.889,772.199,576.312,273.548,166.849,127.397,84.059,50.142,45.707,33.351,39.989,69.482,429.63,782.332,651.249,296.329,179.338,173.151,93.702,55.938,47.975,32.535,39.709,175.282,461.857,907.593,824.87,347.289,136.567,132.434,131.256,77.776,46.657,42.302,72.202,159.61,563.215,727.047,491.896,287.698,200.152,114.656,66.554,43.588,39.173,25.863,41.102,105.724,538.46,686.543,562.772,277.859,210.94,183.584,188.986
121.404,59.698,53.477,61.616,129.945,376.059,678.493,376.32,206.743,171.366,173.151,93.702,55.938,47.975,32.872,39.709,175.282,461.857,907.593,824.87,347.289,136.567,132.434,131.256,77.776,46.657,42.781,72.202,159.61,563.215,727.047,491.896,287.698,200.152,114.656,66.554,43.588,39.173,25.863,41.102,105.724,538.46,686.543,562.772,277.859,210.94,183.584,188.986,106.946,67.74,97.372,144.87,196.492,542.037,647.753,327.235,218.55,287.894,163.703,101.151
123.947,56.381,44.355,53.476,94.074,431.665,996.32,710.14,339.46,215.207,132.434,131.256,77.776,46.657,42.302,72.202,159.61,563.215,727.047,491.896,287.698,200.152,114.656,66.554,43.588,39.173,25.764,41.102,105.724,538.46,686.543,562.772,277.859,210.94,183.584,188.986,106.946,67.74,97.372,144.87,196.492,542.037,647.753,327.235,218.55,287.894,163.703,101.151,75.108,49.734,52.326,77.872,347.672,576.023,571.123,396.791,233.555,181.612,161.075,222.943
129.744,57.756,42.866,48.672,154.046,363.875,926.492,770.903,359.704,160.458,114.656,66.554,43.588,39.173,25.863,41.102,105.724,538.46,686.543,562.772,277.859,210.94,183.584,188.986,106.946,67.74,96.386,144.87,196.492,542.037,647.753,327.235,218.55,287.894,163.703,101.151,75.108,49.734,52.326,77.872,347.672,576.023,571.123,396.791,233.555,181.612,161.075,222.943,83.992,53.342,43.513,64.597,150.098,578.826,793.185,513.85,233.35,148.245,98.433,77.723
121.051,57.808,55.309,61.948,128.194,515.714,767.957,504.668,284.448,197.16,183.584,188.986,106.946,67.74,97.372,144.87,196.492,542.037,647.753,327.235,218.55,287.894,163.703,101.151,75.108,49.734,52.435,77.872,347.672,576.023,571.123,396.791,233.555,181.612,161.075,222.943,83.992,53.342,43.513,64.597,150.098,578.826,793.185,513.85,233.35,148.245,98.433,77.723,51.916,46.881,41.019,38.025,100.126,764.806,586.865,401.305,237.833,175.659,104.115,121.013
123.896,53.48,41.896,50.612,133.955,422.095,702.57,615.145,291.367,165.931,163.703,101.151,75.108,49.734,52.326,77.872,347.672,576.023,571.123,396.791,233.555,181.612,161.075,222.943,83.992,53.342,43.582,64.597,150.098,578.826,793.185,513.85,233.35,148.245,98.433,77.723,51.916,46.881,41.019,38.025,100.126,764.806,586.865,401.305,237.833,175.659,104.115,121.013,69.332,58.428,32.199,49.311,163.762,494.717,580.923,436.983,256.992,283.68,141.549,95.313
117.06,63.862,82.398,110.549,147.106,583.372,658.253,430.442,217.481,244.943,161.075,222.943,83.992,53.342,43.513,64.597,150.098,578.826,793.185,513.85,233.35,148.245,98.433,77.723,51.916,46.881,41.048,38.025,100.126,764.806,586.865,401.305,237.833,175.659,104.115,121.013,69.332,58.428,32.199,49.311,163.762,494.717,580.923,436.983,256.992,283.68,141.549,95.313,74.645,59.349,55.417,48.785,116.383,519.866,841.758,647.853,310.358,198.071,208.655,146.227
114.03,57.276,58.659,77.6,179.949,480.017,511.609,373.915,254.584,143.412,98.433,77.723,51.916,46.881,41.019,38.025,100.126,764.806,586.865,401.305,237.833,175.659,104.115,121.013,69.332,58.428,30.958,49.311,163.762,494.717,580.923,436.983,256.992,283.68,141.549,95.313,74.645,59.349,55.417,48.785,116.383,519.866,841.758,647.853,310.358,198.071,208.655,146.227,83.016,50.826,57.161,67.022,95.891,434.99,1117.783,714.902,455.815,189.16,136.44,130.908
120.408,54.136,48.776,62.391,174.625,569.189,832.096,555.999,267.736,155.429,104.115,121.013,69.332,58.428,32.199,49.311,163.762,494.717,580.923,436.983,256.992,283.68,141.549,95.313,74.645,59.349,55.109,48.785,116.383,519.866,841.758,647.853,310.358,198.071,208.655,146.227,83.016,50.826,57.161,67.022,95.891,434.99,1117.783,714.902,455.815,189.16,136.44,130.908,98.622,50.775,41.867,52.161,89.607,427.135,596.391,507.378,264.173,128.321,101.833,76.179
121.672,56.364,41.883,46.072,106.27,637.812,736.497,459.666,257.38,182.905,141.549,95.313,74.645,59.349,55.417,48.785,116.383,519.866,841.758,647.853,310.358,198.071,208.655,146.227,83.016,50.826,56.778,67.022,95.891,434.99,1117.783,714.902,455.815,189.16,136.44,130.908,98.622,50.775,41.867,52.161,89.607,427.135,596.391,507.378,264.173,128.321,101.833,76.179,60.773,44.142,46.888,49.13,145.966,381.928,891.963,688.376,415.721,211.273,75.686,41.689
121.842,54.67,41.764,44.12,153.722,508.608,761.598,449.957,236.474,230.106,208.655,146.227,83.016,50.826,57.161,67.022,95.891,434.99,1117.783,714.902,455.815,189.16,136.44,130.908,98.622,50.775,42.372,52.161,89.607,427.135,596.391,507.378,264.173,128.321,101.833,76.179,60.773,44.142,46.888,49.13,145.966,381.928,891.963,688.376,415.721,211.273,75.686,41.689,27.16,25.311,15.721,18.312,70.319,379.47,726.992,637.409,266.953,151.729,123.165,168.295
119.818,55.211,43.465,41.786,111.487,405.916,929.414,721.713,338.376,185.725,136.44,130.908,98.622,50.775,41.867,52.161,89.607,427.135,596.391,507.378,264.173,128.321,101.833,76.179,60.773,44.142,46.958,49.13,145.966,381.928,891.963,688.376,415.721,211.273,75.686,41.689,27.16,25.311,15.721,18.312,70.319,379.47,726.992,637.409,266.953,151.729,123.165,168.295,108.906,63.643,53.663,51.428,107.494,502.593,562.922,700.336,584.202,355.662,114.749,54.68
