,Month,From-to,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2024-06-01, 31 ,3,0.1031,0,0.1508,0.0137,0.0275,0,0,0,0.0137,0.0825,0,0,0,0.0204,0.0275,0,0,0,0,0,0,0,0,0.0275,0,0.0275,0.102,0.0137,0,0.0756,0,0,0,0,0.1374,0.0137,0,0,0,0,0.0204,0.1224,0,0,0.0204,0,0,0,0
2024-06-01, 31 ,4,0.085,0,0.1224,0.0425,0.0425,0.0283,0.0142,0,0.0991,0.0283,0,0.0142,0,0,0.0566,0,0,0,0,0.0204,0.0283,0,0,0.0425,0,0.0283,0.0408,0,0.0142,0.0566,0,0,0,0,0.0142,0.0425,0,0,0,0.0566,0,0.1224,0,0,0,0,0,0,0
2024-06-01, 31 ,5,0.0771,0,0,0.0308,0.0616,0.0462,0.0154,0,0.0154,0,0,0,0,0,0.0462,0,0,0,0.0204,0.0612,0.0925,0,0.0154,0.0925,0,0.0462,0,0.0462,0.0154,0.0462,0.0612,0.0462,0.0204,0.0308,0,0.0154,0,0,0,0.0154,0.0204,0.0408,0,0,0.0204,0,0,0,0
2024-06-01, 31 ,6,0.0683,0,0,0.0683,0.0342,0.0342,0.0171,0,0,0,0,0,0,0,0.0512,0,0,0,0,0.0612,0.0854,0,0.0171,0.0683,0,0.1025,0,0.0342,0.0171,0.0683,0.0408,0.0683,0,0.0342,0,0.0342,0,0,0,0.0342,0.0408,0,0,0,0.0204,0,0,0,0
2024-06-01, 31 ,7,0.0364,0.0185,0,0.0364,0.0543,0.0722,0.0543,0.0006,0.0185,0.0006,0.0006,0.0006,0,0,0.0722,0.0543,0.0185,0,0,0,0.0543,0.0006,0.0006,0.0364,0.0006,0.0185,0,0.0543,0.0185,0.0185,0,0.0185,0,0.0901,0.0006,0.0006,0.0543,0.0006,0.0185,0.0543,0.0612,0,0.0006,0.0006,0.0408,0.0185,0.0006,0,0.0006
2024-06-01, 31 ,8,0,0,0.1429,0,0.0146,0.0146,0.0292,0.0146,0,0,0,0.0437,0,0,0.0292,0.0146,0,0,0,0.0408,0.0292,0.0146,0.0583,0.0146,0.0292,0,0.0204,0.0437,0.0292,0,0.0204,0.0875,0,0,0,0,0.0583,0.0146,0.0292,0.0729,0,0.0612,0.0292,0,0,0.0146,0,0,0.0292
2024-06-01, 31 ,9,0.0333,0,0,0.0167,0.1166,0,0.0333,0,0.0833,0.0167,0,0,0,0,0.05,0,0,0,0.0204,0.0408,0.0333,0,0.0167,0.0333,0,0.05,0,0,0.05,0.0666,0.0408,0.05,0.0204,0.0167,0,0.05,0.05,0,0,0.05,0,0.0408,0,0,0.0204,0,0,0,0
2024-06-01, 31 ,10,0.08,0,0.0204,0.04,0.04,0,0,0,0.0267,0.0666,0.0133,0,0,0.0408,0,0,0,0,0.0204,0.0612,0.0267,0,0,0.04,0,0.0133,0.102,0,0.04,0.12,0.0408,0,0,0.0133,0.0533,0.0666,0,0,0,0,0.0204,0.0204,0,0,0.0204,0,0,0,0.0133
2024-06-01, 31 ,11,0.075,0,0,0.015,0.03,0,0,0,0.06,0.06,0.015,0,0,0,0.06,0,0,0,0.0408,0.0612,0,0,0,0,0.015,0.03,0,0,0.015,0.1499,0.102,0,0,0.015,0.09,0.105,0,0,0,0,0.0204,0.0204,0,0,0.0204,0,0,0,0
2024-06-01, 31 ,12,0,0,0.0204,0,0.0292,0.0729,0,0,0.0146,0,0,0.0583,0,0,0.0292,0,0,0,0,0.0408,0.0875,0.0292,0,0.0292,0.0437,0.0146,0.0612,0.0583,0.0292,0,0.0204,0.0437,0,0,0,0,0.0292,0,0.0146,0.0729,0.0204,0.0612,0.0292,0.0146,0.0612,0,0,0,0.0146
2024-06-01, 31 ,13,0.0322,0.0006,0,0.0006,0.143,0.0322,0.0164,0.0006,0.0955,0.0164,0.0006,0.0006,0.0521,0,0.048,0.0006,0.0006,0,0,0.0204,0.0164,0.0006,0.0164,0.048,0.0006,0.0164,0,0.0006,0.048,0.0639,0.0204,0.0006,0.0408,0.0322,0.0006,0.048,0.0322,0.0006,0.0006,0.048,0.0408,0,0.0006,0.0006,0.0612,0.0006,0.0006,0,0.0006
2024-06-01, 31 ,14,0.0566,0,0.0816,0.0566,0.0425,0,0.0142,0,0.0283,0.0142,0,0,0,0.0487,0.0425,0,0,0,0,0.0204,0.0425,0,0.0142,0.0142,0,0.085,0.0816,0.0283,0.0142,0.0566,0,0.0283,0,0.0283,0,0.0142,0.0283,0,0,0.0566,0,0.0816,0,0,0.0204,0,0,0,0
2024-06-01, 31 ,15,0.055,0,0.0408,0.0687,0.0275,0.0275,0.0275,0,0,0,0,0,0,0.0204,0.0412,0,0,0,0,0,0.055,0,0.0137,0.0412,0,0.0825,0.102,0.0275,0.0275,0.055,0,0.055,0,0.0137,0,0.0275,0,0,0,0.0275,0,0.1224,0,0,0.0408,0,0,0,0
2024-06-01, 31 ,16,0.0006,0.0164,0,0.0006,0.0006,0.0322,0.0006,0.0006,0.0006,0.0006,0.0006,0.0797,0,0,0.0006,0.0322,0.0639,0,0,0,0.0164,0.0006,0.1272,0.0006,0.0006,0.0006,0.0204,0.0322,0.0006,0.0006,0.0204,0.0639,0,0.0006,0.0006,0.0006,0.0006,0.0006,0.0164,0.0164,0.0204,0.1224,0.0322,0.0955,0.0204,0.0955,0.0164,0,0.048
2024-06-01, 31 ,17,0,0,0,0,0,0,0,0,0,0,0,0.055,0,0.0204,0,0,0.1283,0,0.0204,0.0204,0,0.0183,0.0733,0,0,0,0,0,0,0,0.0204,0,0,0,0,0,0,0.2199,0,0,0,0.0204,0.0367,0.2382,0,0,0.1283,0,0
2024-06-01, 31 ,18,0.0162,0,0,0.0162,0.0325,0,0,0.0325,0.0162,0,0.0162,0.0325,0,0,0,0,0,0.0733,0,0.0204,0.1462,0.0487,0,0.0325,0.0162,0.0325,0,0.0162,0.0812,0,0.0204,0.0812,0.0408,0.0162,0,0,0.0325,0,0,0.065,0.0204,0,0,0.0162,0.0408,0.0162,0,0.0204,0
2024-06-01, 31 ,19,0,0,0.0204,0,0,0,0,0,0,0.0142,0,0,0,0.0204,0,0,0,0,0.0629,0.0408,0,0,0,0.0142,0,0,0.102,0,0,0.0142,0.0204,0,0,0,0.5381,0.0708,0,0,0,0,0.0204,0.0408,0,0,0.0204,0,0,0,0
2024-06-01, 31 ,20,0,0.0158,0,0.0158,0,0.0475,0.0317,0.0317,0,0,0,0.0317,0,0.0204,0.0317,0.0158,0,0,0,0.12,0,0,0.0317,0.0317,0.0158,0.0158,0,0.0633,0.0317,0,0.0204,0.0475,0.0204,0,0,0,0.095,0.0158,0,0.0158,0,0.102,0.0633,0,0.0204,0.0158,0,0,0.0317
2024-06-01, 31 ,21,0.0283,0,0.0408,0.0283,0.0283,0.0425,0,0.0142,0.0283,0,0,0,0,0.0204,0.0425,0,0.0142,0,0,0.0204,0.0425,0,0,0.085,0.0425,0,0.102,0,0.085,0.0283,0.0204,0.0425,0,0.0142,0,0,0.0142,0,0.0283,0.085,0,0.102,0,0,0,0,0,0,0
2024-06-01, 31 ,22,0,0.0175,0,0,0,0,0,0.035,0,0,0,0.105,0,0,0,0,0.1924,0,0,0.0204,0,0.0175,0.1487,0,0,0,0.102,0.035,0,0,0.0204,0.0175,0,0,0,0,0.0175,0.105,0.035,0,0,0,0.0437,0.07,0,0,0.0175,0,0
2024-06-01, 31 ,23,0,0,0,0,0.0196,0,0,0.0196,0,0,0,0.0587,0,0,0.0196,0.0392,0,0,0,0,0.0392,0,0.0587,0.0196,0.0392,0.0196,0,0.0587,0.0392,0,0,0.0783,0.0204,0.0392,0,0,0.1175,0.0196,0.0587,0.1175,0,0,0.0587,0,0.0204,0.0196,0,0,0.0196
2024-06-01, 31 ,24,0.1543,0.0006,0,0.0176,0.0689,0.0006,0.0006,0.0006,0.0518,0.0689,0.0006,0.0006,0,0,0.0347,0.0006,0.0006,0,0,0,0.0689,0.0006,0.0006,0.0347,0.0006,0.0518,0,0.0006,0.0347,0.103,0.0408,0.0006,0,0.0006,0.0347,0.0689,0.0006,0.0006,0.0006,0.0347,0.0204,0,0.0006,0.0006,0.0816,0.0176,0.0006,0,0.0006
2024-06-01, 31 ,25,0,0.03,0.1429,0,0,0,0,0.015,0,0,0,0.075,0,0,0,0.015,0.12,0,0.0204,0,0,0,0.075,0,0.03,0,0.0204,0.03,0,0,0,0.03,0,0,0,0,0.015,0.03,0,0.015,0.0204,0.0408,0.075,0.105,0.0204,0.06,0.015,0,0
2024-06-01, 31 ,26,0.0006,0.0006,0,0.0006,0.0168,0.0168,0.0006,0.0168,0.0006,0.0006,0.0006,0.0493,0,0.0204,0.0006,0.0331,0.0006,0,0,0.0204,0.0331,0.0006,0.0493,0.0331,0.0331,0.0168,0,0.0655,0.0331,0.0006,0.0408,0.0493,0,0.0331,0.0006,0.0006,0.098,0.0168,0.0331,0.098,0,0.0816,0.0493,0.0006,0.0204,0.0168,0.0006,0,0.0168
2024-06-01, 31 ,27,0.0283,0,0,0,0,0,0,0,0,0.1133,0,0,0,0.0204,0,0,0,0,0.0204,0.0612,0,0,0,0,0,0,0.3428,0,0,0.0566,0.0204,0,0,0.0142,0.1841,0.0566,0,0,0,0,0.0204,0.0612,0,0,0,0,0,0,0
2024-06-01, 31 ,28,0,0.0142,0.1429,0,0.0142,0.1133,0,0.0425,0,0,0.0142,0.0425,0,0,0.0283,0,0,0,0,0.0204,0.0708,0,0.0212,0,0.0142,0.0283,0.102,0.0708,0.0425,0,0,0.0425,0,0.0142,0,0,0.0142,0,0.0142,0.0283,0,0.0408,0.0212,0.0142,0,0.0283,0,0,0
2024-06-01, 31 ,29,0.0583,0,0,0,0.0875,0.0146,0.0292,0,0.0292,0,0,0,0,0,0.0437,0,0,0,0.0204,0.0612,0.0583,0,0.0146,0.102,0.0146,0,0.0408,0.0292,0.0437,0.0437,0,0.0437,0,0,0,0.0146,0.0292,0,0,0.0583,0.0408,0.102,0,0,0,0,0,0.0204,0
2024-06-01, 31 ,30,0.045,0.015,0,0,0.06,0.045,0.03,0.03,0,0,0.03,0,0,0,0.06,0.015,0.015,0,0,0.0816,0.06,0.015,0,0.03,0,0,0,0.045,0.045,0.015,0.102,0.015,0,0.06,0,0,0.045,0,0,0.045,0.0204,0.0408,0,0,0.0204,0,0,0,0.015
2024-06-01, 31 ,31,0.0158,0,0,0.0317,0.0317,0.0475,0.0158,0.0158,0.0158,0,0,0.0317,0,0,0.0158,0.0317,0,0.0204,0.0204,0.0408,0,0,0,0.0475,0,0,0,0.0475,0.0317,0,0.1924,0.0791,0,0.0475,0,0,0.0317,0,0,0.0475,0.0408,0.0204,0,0.0158,0,0.0633,0,0,0
2024-06-01, 31 ,32,0.0537,0,0,0.0358,0.0358,0.0179,0.0179,0.0179,0.0358,0,0,0,0,0,0.1433,0.0179,0.0179,0,0,0,0.0537,0,0,0.0179,0,0.0716,0,0.0716,0.0179,0.0358,0.0204,0.0358,0,0.0358,0,0.0179,0.0179,0,0,0.1075,0,0,0,0,0.102,0,0,0,0
2024-06-01, 31 ,33,0,0,0,0,0,0,0,0,0,0,0,0.035,0,0,0,0,0.1224,0,0,0,0,0,0.07,0,0,0,0.0204,0,0,0,0,0,0.1778,0,0,0,0,0.1749,0.0175,0,0,0.0816,0.035,0.105,0.0204,0.0175,0.1224,0,0
2024-06-01, 31 ,34,0.0162,0,0,0.0325,0.0325,0.0487,0.0487,0,0.0325,0,0,0,0,0.0408,0.0975,0,0.0162,0,0.0204,0.0408,0.065,0,0,0,0,0.0325,0,0.0487,0,0.0162,0.0204,0.0325,0,0.065,0,0,0.0487,0,0.0162,0.065,0,0.0408,0,0,0.0408,0.0325,0,0,0.0487
2024-06-01, 31 ,35,0.0875,0,0,0.0146,0.0437,0,0,0,0.0437,0.0583,0,0,0,0.0204,0.0146,0,0,0.0204,0,0,0,0,0,0.0437,0,0,0.0204,0.0146,0.0292,0.1166,0.0408,0,0.0204,0,0.1166,0.1312,0,0,0,0,0,0.102,0,0,0.0612,0,0,0,0
2024-06-01, 31 ,36,0.0683,0,0,0.0683,0.1025,0.0683,0,0,0.0342,0.0171,0,0,0,0,0.0683,0,0,0.0204,0,0.0204,0.0683,0,0,0.0342,0,0.0342,0,0,0.0683,0.1025,0,0.0171,0,0,0,0.0512,0.0171,0,0,0,0,0.1224,0.0171,0,0,0,0,0,0
2024-06-01, 31 ,37,0.0358,0,0,0.0358,0.0358,0.0537,0,0.0179,0.0358,0,0,0,0,0,0.0537,0,0.0179,0,0,0.0408,0.0716,0,0,0.0716,0.0179,0.0358,0,0.0358,0.1075,0.0358,0,0.0537,0.0204,0.0179,0,0,0.0179,0,0.0179,0.0895,0,0.0612,0,0,0,0,0,0,0.0179
2024-06-01, 31 ,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0,0.0204,0,0,0.035,0,0,0,0.0816,0,0,0,0.0204,0,0,0,0,0,0,0.2974,0,0,0,0.0204,0,0.1399,0,0,0.2799,0,0
2024-06-01, 31 ,39,0,0,0,0,0.0175,0.0175,0,0.0175,0,0,0,0.0525,0,0,0.0175,0.035,0,0,0,0,0.035,0,0.0525,0.035,0.035,0,0,0.0525,0.035,0,0.0204,0.0875,0.0204,0.035,0,0,0.0875,0.0175,0.0525,0.0875,0,0,0.0525,0,0.102,0.0175,0,0,0.0175
2024-06-01, 31 ,40,0.0342,0,0,0.0342,0.0342,0.0512,0,0.0171,0.0342,0,0,0,0,0,0.0512,0,0.0171,0,0,0.0204,0.0683,0,0,0.0683,0.0171,0.0342,0,0.0342,0.1025,0.0342,0.0204,0.0512,0.0204,0.0171,0,0,0.0171,0,0.0171,0.0854,0.0612,0,0,0,0.0408,0,0,0,0.0171
2024-06-01, 31 ,41,0.0168,0.0006,0,0.0168,0.0331,0.0331,0.0006,0.0006,0.0331,0.0006,0.0006,0.0331,0,0.0204,0.0006,0.0006,0.0006,0,0,0.0204,0.1468,0.0493,0.0006,0.0331,0.0493,0.0331,0,0.0168,0.0899,0.0006,0,0.0818,0.0408,0.0087,0.0006,0.0006,0.0168,0.0006,0.0006,0.0655,0.0775,0,0.0006,0.0168,0.0408,0.0168,0.0006,0,0.0006
2024-06-01, 31 ,42,0.0462,0,0,0.0308,0.0308,0.0616,0.0154,0.0154,0.0308,0,0,0,0,0,0.0154,0.0154,0.0154,0.0204,0,0,0.0462,0.0154,0,0.0925,0.0308,0,0,0,0.0462,0.0154,0.0204,0.0616,0,0,0,0,0,0,0.0154,0.0771,0,0.2199,0,0,0.0612,0,0,0,0
2024-06-01, 31 ,43,0,0,0,0,0.0367,0.055,0,0,0.0183,0,0,0.0733,0.0204,0,0.0367,0,0,0.0204,0,0.0612,0.11,0.0367,0,0.0367,0.0367,0.0183,0,0.0916,0.0367,0,0,0.055,0,0,0,0,0.0367,0,0.0183,0.1283,0,0,0.0367,0.0183,0,0,0,0,0.0183
2024-06-01, 31 ,44,0.0204,0,0,0.0204,0.0204,0.0612,0.0204,0,0.0204,0,0,0.0612,0,0,0.0408,0.0204,0,0,0,0,0.0816,0,0,0.0408,0.0204,0.0408,0,0.0612,0,0,0,0.102,0,0.0816,0,0,0.0204,0,0,0.1429,0,0,0,0.0204,0,0.0612,0,0,0.0408
2024-06-01, 31 ,45,0.0583,0,0,0.0146,0.0437,0.0292,0,0,0.0292,0.0437,0,0.0146,0,0.0204,0.0292,0,0,0,0.0204,0.0204,0.0292,0,0,0.0583,0,0.0437,0,0,0.0146,0.0583,0.0408,0,0,0.0437,0.0146,0.0583,0,0,0,0.0292,0,0.0816,0,0,0.2041,0,0,0,0
2024-06-01, 31 ,46,0.0162,0.0325,0,0.0325,0.0325,0.0325,0,0.0487,0.0162,0,0,0.0325,0,0.0204,0,0,0,0,0.0204,0,0.1137,0,0,0.0487,0,0.0162,0,0.0325,0.0487,0,0.0204,0.0812,0,0.0487,0,0,0.0487,0,0,0.065,0,0.102,0,0.0162,0.0408,0.0325,0,0,0
2024-06-01, 31 ,47,0,0,0.0204,0,0,0,0,0,0,0,0,0.0192,0,0.0204,0,0,0.0958,0,0,0,0,0,0.0575,0,0,0,0.0204,0,0,0,0,0,0,0,0,0,0,0.2491,0,0,0,0,0.0192,0.2874,0,0,0.2107,0,0
2024-06-01, 31 ,48,0.1416,0.0142,0,0.0283,0.0566,0,0.0212,0,0.0425,0.0566,0,0,0,0,0.0425,0,0,0,0,0,0.0354,0,0,0.0142,0,0.0425,0.0204,0,0,0.085,0.0408,0,0,0,0.0283,0.0425,0,0,0,0.0283,0.0204,0.1224,0,0,0.0816,0,0,0.0346,0
2024-06-01, 31 ,49,0,0.0162,0.102,0,0,0.0325,0,0,0,0,0,0.065,0,0,0,0.0162,0.1137,0,0,0,0.0162,0.0325,0.065,0,0.0162,0,0.0408,0.0812,0,0,0,0.0325,0.0204,0.0162,0,0,0.0325,0,0.065,0.0325,0,0.0204,0.0487,0.0325,0.0204,0.0325,0.0162,0,0.0325
2024-07-01, 32 ,1,0.0186,0.0186,0,0.0186,0.0204,0.0186,0.0186,0.0186,0.0186,0.0186,0.0408,0.0186,0,0,0,0.0186,0.0186,0.0204,0.0186,0.0612,0.0186,0.0186,0.0186,0.0186,0.0186,0.0186,0,0.0186,0.1429,0.0186,0.0186,0.0186,0.0186,0.0186,0.0186,0.0186,0.0186,0.0186,0.0186,0.0186,0,0.0204,0.0186,0,0.0204,0.0186,0.0186,0.0408,0.0186
2024-07-01, 32 ,2,0.0138,0.0138,0.0408,0.0138,0.0204,0.0138,0.0138,0.0138,0.0138,0.0138,0,0.0138,0,0.1633,0,0.0138,0.0138,0.0408,0.0138,0,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.1429,0.0138,0.0408,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0138,0.0204,0.0408,0.0138,0,0.0204,0.0138,0.0138,0,0.0138
2024-07-01, 32 ,3,0.0093,0.0093,0.0501,0.0093,0,0.0093,0.0093,0.0093,0.0093,0.0093,0,0.0093,0.0204,0.1429,0.0204,0.0093,0.0093,0.0408,0.0093,0.0204,0.0093,0.0093,0.0093,0.0093,0.0093,0.0093,0.3061,0.0093,0,0.0093,0.0093,0.0093,0.0093,0.0093,0.0093,0.0093,0.0093,0.0093,0.0093,0.0093,0.0408,0.0408,0.0093,0,0,0.0093,0.0093,0,0.0093
2024-07-01, 32 ,4,0.018,0.018,0,0.018,0,0.018,0.018,0.018,0.018,0.018,0.0408,0.018,0,0.0408,0.0612,0.018,0.018,0.0816,0.018,0.0612,0.018,0.018,0.018,0.018,0.018,0.018,0,0.018,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0.0204,0.018,0,0.0612,0.018,0.018,0.0204,0.018
2024-07-01, 32 ,5,0.0187,0.0187,0,0.0187,0.1207,0.0187,0.0187,0.0187,0.0187,0.0187,0,0.0187,0,0,0.0612,0.0187,0.0187,0.0408,0.0187,0,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0,0.0187,0.102,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0.0187,0,0,0.0187,0,0.0408,0.0187,0.0187,0,0.0187
2024-07-01, 32 ,6,0.0222,0.0222,0,0.0222,0.0204,0.0222,0.0222,0.0222,0.0222,0.0222,0.0408,0.0222,0,0,0,0.0222,0.0222,0,0.0222,0.0408,0.0222,0.0222,0.0222,0.0222,0.0222,0.0222,0,0.0222,0.0816,0.0222,0.0222,0.0222,0.0222,0.0222,0.0222,0.0222,0.0222,0.0222,0.0222,0.0222,0,0,0.0222,0.0408,0.0204,0.0222,0.0222,0,0.0222
2024-07-01, 32 ,7,0.0168,0.0168,0,0.0168,0,0.0168,0.0168,0.0168,0.0168,0.0168,0.0204,0.0168,0,0,0.0816,0.0168,0.0168,0.0816,0.0168,0.0816,0.0168,0.0168,0.0168,0.0168,0.0168,0.0168,0,0.0168,0.0612,0.0168,0.0168,0.0168,0.0168,0.0168,0.0168,0.0168,0.0168,0.0168,0.0168,0.0168,0.0204,0.0204,0.0168,0,0.0408,0.0168,0.0168,0.0204,0.0168
2024-07-01, 32 ,8,0.0168,0.0168,0,0.0168,0.0408,0.0168,0.0168,0.0168,0.0168,0.0168,0.0408,0.0168,0,0,0.0408,0.0168,0.0168,0,0.0168,0.0816,0.0168,0.0168,0.0168,0.0168,0.0168,0.0168,0,0.0168,0.1429,0.0168,0.0168,0.0168,0.0168,0.0168,0.0168,0.0168,0.0168,0.0168,0.0168,0.0168,0,0.0408,0.0168,0,0,0.0168,0.0168,0.0408,0.0168
2024-07-01, 32 ,9,0.0228,0.0228,0,0.0228,0.0204,0.0228,0.0228,0.0228,0.0228,0.0228,0.0816,0.0228,0,0,0,0.0228,0.0228,0,0.0228,0.0408,0.0228,0.0228,0.0228,0.0228,0.0228,0.0228,0,0.0228,0.0612,0.0228,0.0228,0.0228,0.0228,0.0228,0.0228,0.0228,0.0228,0.0228,0.0228,0.0228,0,0,0.0228,0.0204,0,0.0228,0.0228,0,0.0228
2024-07-01, 32 ,10,0.0234,0.0234,0,0.0234,0.0612,0.0234,0.0234,0.0234,0.0234,0.0234,0.0204,0.0234,0,0,0,0.0234,0.0234,0.0204,0.0234,0.0204,0.0234,0.0234,0.0234,0.0234,0.0234,0.0234,0,0.0234,0.0816,0.0234,0.0234,0.0234,0.0234,0.0234,0.0234,0.0234,0.0234,0.0234,0.0234,0.0234,0,0,0.0234,0,0,0.0234,0.0234,0,0.0234
2024-07-01, 32 ,11,0.0204,0.0204,0,0.0204,0.0612,0.0204,0.0204,0.0204,0.0204,0.0204,0.0606,0.0204,0.0204,0,0.0204,0.0204,0.0204,0,0.0204,0.0204,0.0204,0.0204,0.0204,0.0204,0.0204,0.0204,0,0.0204,0.0612,0.0204,0.0204,0.0204,0.0204,0.0204,0.0204,0.0204,0.0204,0.0204,0.0204,0.0204,0,0,0.0204,0.0204,0.0408,0.0204,0.0204,0,0.0204
2024-07-01, 32 ,12,0.021,0.021,0,0.021,0,0.021,0.021,0.021,0.021,0.021,0.0204,0.021,0,0,0,0.021,0.021,0,0.021,0.0408,0.021,0.021,0.021,0.021,0.021,0.021,0,0.021,0.1224,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0.021,0.0816,0.0204,0.021,0.021,0,0.021
2024-07-01, 32 ,13,0.0146,0.0146,0,0.0146,0.0408,0.0146,0.0146,0.0146,0.0146,0.0146,0.0204,0.0146,0.0752,0,0.1224,0.0146,0.0146,0.0204,0.0146,0.0612,0.0146,0.0146,0.0146,0.0146,0.0146,0.0146,0,0.0146,0.0204,0.0146,0.0146,0.0146,0.0146,0.0146,0.0146,0.0146,0.0146,0.0146,0.0146,0.0146,0.0408,0,0.0146,0,0.0816,0.0146,0.0146,0.0204,0.0146
2024-07-01, 32 ,14,0.0111,0.0111,0,0.0111,0,0.0111,0.0111,0.0111,0.0111,0.0111,0,0.0111,0,0.1738,0.0204,0.0111,0.0111,0.0612,0.0111,0.0408,0.0111,0.0111,0.0111,0.0111,0.0111,0.0111,0.0408,0.0111,0.0204,0.0111,0.0111,0.0111,0.0111,0.0111,0.0111,0.0111,0.0111,0.0111,0.0111,0.0111,0.0816,0.1429,0.0111,0,0.0204,0.0111,0.0111,0.0204,0.0111
2024-07-01, 32 ,15,0.0175,0.0175,0,0.0175,0.0204,0.0175,0.0175,0.0175,0.0175,0.0175,0,0.0175,0.0204,0,0.0787,0.0175,0.0175,0.0816,0.0175,0.0612,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0,0.0175,0.0204,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0,0.0408,0.0175,0,0.0408,0.0175,0.0175,0.0408,0.0175
2024-07-01, 32 ,16,0.0234,0.0234,0,0.0234,0.0408,0.0234,0.0234,0.0234,0.0234,0.0234,0.0408,0.0234,0,0,0,0.0234,0.0234,0,0.0234,0.0408,0.0234,0.0234,0.0234,0.0234,0.0234,0.0234,0,0.0234,0.0816,0.0234,0.0234,0.0234,0.0234,0.0234,0.0234,0.0234,0.0234,0.0234,0.0234,0.0234,0,0,0.0234,0,0,0.0234,0.0234,0,0.0234
2024-07-01, 32 ,17,0.0162,0.0162,0,0.0162,0.0204,0.0162,0.0162,0.0162,0.0162,0.0162,0.0816,0.0162,0,0,0.0204,0.0162,0.0162,0.0204,0.0162,0.0612,0.0162,0.0162,0.0162,0.0162,0.0162,0.0162,0,0.0162,0.1429,0.0162,0.0162,0.0162,0.0162,0.0162,0.0162,0.0162,0.0162,0.0162,0.0162,0.0162,0,0.0408,0.0162,0,0,0.0162,0.0162,0.0612,0.0162
2024-07-01, 32 ,18,0.0128,0.0128,0,0.0128,0.0204,0.0128,0.0128,0.0128,0.0128,0.0128,0.0204,0.0128,0,0.0204,0.0204,0.0128,0.0128,0.0945,0.0128,0.0816,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0,0.0128,0.0612,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0128,0.0204,0.0204,0.0128,0.0204,0.0408,0.0128,0.0128,0.1429,0.0128
2024-07-01, 32 ,19,0.015,0.015,0,0.015,0,0.015,0.015,0.015,0.015,0.015,0,0.015,0.0408,0.0816,0,0.015,0.015,0.0408,0.015,0.0204,0.015,0.015,0.015,0.015,0.015,0.015,0.0204,0.015,0,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.102,0.1837,0.015,0,0,0.015,0.015,0,0.015
2024-07-01, 32 ,20,0.0117,0.0117,0,0.0117,0,0.0117,0.0117,0.0117,0.0117,0.0117,0,0.0117,0.0204,0.0408,0,0.0117,0.0117,0.1429,0.0117,0.1341,0.0117,0.0117,0.0117,0.0117,0.0117,0.0117,0,0.0117,0.0204,0.0117,0.0117,0.0117,0.0117,0.0117,0.0117,0.0117,0.0117,0.0117,0.0117,0.0117,0.0204,0.1224,0.0117,0,0.0816,0.0117,0.0117,0.0204,0.0117
2024-07-01, 32 ,21,0.018,0.018,0,0.018,0,0.018,0.018,0.018,0.018,0.018,0.0408,0.018,0.0204,0,0.0816,0.018,0.018,0.0204,0.018,0.0816,0.018,0.018,0.018,0.018,0.018,0.018,0,0.018,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0.0408,0.018,0,0.0612,0.018,0.018,0.0408,0.018
2024-07-01, 32 ,22,0.0168,0.0168,0,0.0168,0.0816,0.0168,0.0168,0.0168,0.0168,0.0168,0,0.0168,0,0,0,0.0168,0.0168,0.0204,0.0168,0.0204,0.0168,0.0168,0.0168,0.0168,0.0168,0.0168,0,0.0168,0.102,0.0168,0.0168,0.0168,0.0168,0.0168,0.0168,0.0168,0.0168,0.0168,0.0168,0.0168,0,0.0204,0.0168,0.0408,0.0816,0.0168,0.0168,0.0612,0.0168
2024-07-01, 32 ,23,0.024,0.024,0,0.024,0.0408,0.024,0.024,0.024,0.024,0.024,0,0.024,0,0,0,0.024,0.024,0,0.024,0,0.024,0.024,0.024,0.024,0.024,0.024,0,0.024,0.0408,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0.024,0.0612,0.0204,0.024,0.024,0.0204,0.024
