year,inflow
1976-11-02,193.6579895
1976-11-03,261.3250427
1976-11-04,233.8618317
1976-11-05,291.0532227
1976-11-06,291.0532227
1976-11-07,186.0135956
1976-11-08,239.6002808
1976-11-09,239.0713501
1976-11-10,238.9719086
1976-11-11,237.1493988
1976-11-12,180.9173279
1976-11-13,222.849762
1976-11-14,206.3836365
1976-11-15,255.6625214
1976-11-16,210.6455231
1976-11-17,344.8471069
1976-11-18,244.9614258
1976-11-19,228.7277679
1976-11-20,217.3412323
1976-11-21,210.9286499
1976-11-22,231.3137054
1976-11-23,236.4099731
1976-11-24,193.0917358
1976-11-25,153.4541321
1976-11-26,155.1528931
1976-11-27,131.9365845
1976-11-28,141.5816193
1976-11-29,139.4308929
1976-11-30,138.4001312
1976-12-01,142.004303
1976-12-02,134.0426025
1976-12-03,129.719696
1976-12-04,125.3968048
1976-12-05,130.1709137
1976-12-06,147.6808319
1976-12-07,154.274353
1976-12-08,149.9514465
1976-12-09,138.3509521
1976-12-10,134.0280457
1976-12-11,133.3439484
1976-12-12,132.6598511
1976-12-13,133.795166
1976-12-14,133.1110687
1976-12-15,132.4269714
1976-12-16,131.7428741
1976-12-17,136.516983
1976-12-18,137.652298
1976-12-19,138.7875977
1976-12-20,130.8258972
1976-12-21,130.1417999
1976-12-22,133.0965118
1976-12-23,134.2318268
1976-12-24,133.5477295
1976-12-25,136.5024261
1976-12-26,139.4571381
1976-12-27,144.2312469
1976-12-28,152.644165
1976-12-29,122.6677017
1976-12-30,123.2571869
1976-12-31,119.298172
1977-01-01,124.1908112
1977-01-02,121.2357864
1977-01-03,109.8839798
1977-01-04,106.2481384
1977-01-05,105.1086349
1977-01-06,104.6499634
1977-01-07,105.5529251
1977-01-08,108.2714157
1977-01-09,108.9474411
1977-01-10,111.2120438
1977-01-11,113.2497101
1977-01-12,115.2873764
1977-01-13,118.2328033
1977-01-14,119.589653
1977-01-15,123.6697769
1977-01-16,125.7074432
1977-01-17,131.1492157
1977-01-18,138.4065094
1977-01-19,132.0473785
1977-01-20,124.5535583
1977-01-21,120.917717
1977-01-22,117.2818756
1977-01-23,113.6460342
1977-01-24,107.286911
1977-01-25,105.4665909
1977-01-26,102.5115738
1977-01-27,100.2373734
1977-01-28,100.2325745
1977-01-29,100.4547195
1977-01-30,99.9960403
1977-01-31,99.5373688
1977-02-01,101.8019714
1977-02-02,101.3432922
1977-02-03,101.338501
1977-02-04,101.5606461
1977-02-05,99.2864456
1977-02-06,96.7853012
1977-02-07,95.6458054
1977-02-08,99.0451126
1977-02-09,101.3097229
1977-02-10,100.1702194
1977-02-11,104.250351
1977-02-12,107.6496582
1977-02-13,111.5028458
1977-02-14,114.902153
1977-02-15,106.7275085
1977-02-16,103.0916672
1977-02-17,98.7750092
1977-02-18,95.8199844
1977-02-19,93.545784
1977-02-20,91.0446472
1977-02-21,89.2243271
1977-02-22,88.3117676
1977-02-23,88.3069763
1977-02-24,90.571579
1977-02-25,91.2476044
1977-02-26,87.611763
1977-02-27,85.3375626
1977-02-28,82.8364258
1977-03-01,86.235733
1977-03-02,81.919075
1977-03-03,82.1412125
1977-03-04,81.0017166
1977-03-05,79.8622208
1977-03-06,80.0843658
1977-03-07,82.3489685
1977-03-08,84.3866348
1977-03-09,83.247139
1977-03-10,80.9729385
1977-03-11,77.7909775
1977-03-12,80.0555878
1977-03-13,77.5544434
1977-03-14,70.7414398
1977-03-15,65.0631332
1977-03-16,67.1007996
1977-03-17,78.2160797
1977-03-18,74.5802383
1977-03-19,70.2635803
1977-03-20,70.4857254
1977-03-21,71.3886871
1977-03-22,70.9300079
1977-03-23,74.3293152
1977-03-24,72.5090027
1977-03-25,71.3694992
1977-03-26,70.2300034
1977-03-27,69.7713242
1977-03-28,66.1354828
1977-03-29,66.3576279
1977-03-30,65.218132
1977-03-31,67.936615
1977-04-01,96.8289948
1977-04-02,99.0373764
1977-04-03,105.2139282
1977-04-04,90.8833542
1977-04-05,125.1415634
1977-04-06,158.5503998
1977-04-07,190.8267212
1977-04-08,187.0894623
1977-04-09,191.2230988
1977-04-10,211.9984131
1977-04-11,207.020752
1977-04-12,184.0054626
1977-04-13,192.9218597
1977-04-14,200.4567413
1977-04-15,187.446228
1977-04-16,168.8561707
1977-04-17,163.3199768
1977-04-18,161.8346558
1977-04-19,161.6310272
1977-04-20,156.7914581
1977-04-21,159.2537994
1977-04-22,169.5923004
1977-04-23,174.4054413
1977-04-24,262.7406616
1977-04-25,439.1279602
1977-04-26,492.9218445
1977-04-27,571.6307983
1977-04-28,534.2582397
1977-04-29,496.602478
1977-04-30,522.0838013
1977-05-01,503.1143799
1977-05-02,577.8595581
1977-05-03,627.3942261
1977-05-04,661.947876
1977-05-05,600.7927246
1977-05-06,512.1743774
1977-05-07,548.4144897
1977-05-08,512.4575195
1977-05-09,668.7429199
1977-05-10,676.6704712
1977-05-11,936.8629761
1977-05-12,898.6409912
1977-05-13,736.6931152
1977-05-14,665.62854
1977-05-15,648.6409912
1977-05-16,562.0045166
1977-05-17,524.9150391
1977-05-18,494.3374939
1977-05-19,507.6444092
1977-05-20,510.7587891
1977-05-21,604.1902466
1977-05-22,678.6523438
1977-05-23,719.7055664
1977-05-24,836.0701904
1977-05-25,866.9309082
1977-05-26,739.8074951
1977-05-27,711.211792
1977-05-28,623.7259521
1977-05-29,624.0090332
1977-05-30,549.8301392
1977-05-31,470.8380432
1977-06-01,864.3828125
1977-06-02,831.2570801
1977-06-03,749.4337769
1977-06-04,693.657959
1977-06-05,786.8063354
1977-06-06,1077.859619
1977-06-07,1468.856201
1977-06-08,2203.850586
1977-06-09,1704.699829
1977-06-10,1244.903687
1977-06-11,1215.458618
1977-06-12,1283.125732
1977-06-13,1466.874268
1977-06-14,1712.627441
1977-06-15,1404.020386
1977-06-16,1357.587769
1977-06-17,1487.825562
1977-06-18,1604.75647
1977-06-19,1717.157471
1977-06-20,1930.917358
1977-06-21,1852.774658
1977-06-22,1853.340942
1977-06-23,1553.793945
1977-06-24,1479.61499
1977-06-25,1629.954712
1977-06-26,1501.132446
1977-06-27,1383.635376
1977-06-28,1380.520996
1977-06-29,1233.012451
1977-06-30,1108.437134
1977-07-01,1146.375977
1977-07-02,1279.728149
1977-07-03,1041.053223
1977-07-04,1041.619507
1977-07-05,785.107605
1977-07-06,797.0183716
1977-07-07,806.0588989
1977-07-08,860.7021484
1977-07-09,943.657959
1977-07-10,1063.703247
1977-07-11,1057.191406
1977-07-12,1030.860718
1977-07-13,1026.330689
1977-07-14,1124.575317
1977-07-15,1232.72937
1977-07-16,1302.661377
1977-07-17,1478.765625
1977-07-18,1206.964844
1977-07-19,1015.571899
1977-07-20,918.4597778
1977-07-21,1033.692017
1977-07-22,1054.643311
1977-07-23,1109.852783
1977-07-24,1123.442749
1977-07-25,1238.108765
1977-07-26,1301.245728
1977-07-27,1393.261597
1977-07-28,1400.622925
1977-07-29,1506.511841
1977-07-30,1299.546997
1977-07-31,1299.830078
1977-08-01,1253.181397
1977-08-02,1364.949097
1977-08-03,1343.997681
1977-08-04,1248.018066
1977-08-05,1053.510742
1977-08-06,1070.498291
1977-08-07,1045.300171
1977-08-08,1083.805176
1977-08-09,1166.760986
1977-08-10,1116.930908
1977-08-11,1128.822144
1977-08-12,1291.619507
1977-08-13,1278.312622
1977-08-14,1304.077026
1977-08-15,1107.87085
1977-08-16,990.9400024
1977-08-17,1045.866333
1977-08-18,1095.979614
1977-08-19,1124.858398
1977-08-20,1166.760986
1977-08-21,1102.208374
1977-08-22,1416.760986
1977-08-23,1286.806397
1977-08-24,1286.806397
1977-08-25,1081.823364
1977-08-26,894.6772461
1977-08-27,788.2219849
1977-08-28,710.3624268
1977-08-29,858.4371338
1977-08-30,644.6772461
1977-08-31,587.4858398
1977-09-01,589.1845703
1977-09-02,474.8018188
1977-09-03,591.7327271
1977-09-04,655.4360352
1977-09-05,898.6409912
1977-09-06,729.8980713
1977-09-07,560.5889282
1977-09-08,530.0113525
1977-09-09,505.0962524
1977-09-10,428.6523132
1977-09-11,371.4609375
1977-09-12,402.8878784
1977-09-13,485.5605774
1977-09-14,513.0238037
1977-09-15,468.8561707
1977-09-16,400.3397522
1977-09-17,441.6761169
1977-09-18,390.4303589
1977-09-19,399.490387
1977-09-20,456.6817627
1977-09-21,424.1223145
1977-09-22,312.8539124
1977-09-23,390.4303589
1977-09-24,325.3680725
1977-09-25,302.0951233
1977-09-26,296.9988708
1977-09-27,281.9931946
1977-09-28,268.9694214
1977-09-29,257.9275208
1977-09-30,258.4937744
1977-10-01,243.2230377
1977-10-02,216.3080444
1977-10-03,246.6024933
1977-10-04,218.3650818
1977-10-05,207.2480164
1977-10-06,202.5827789
1977-10-07,198.4711151
1977-10-08,271.5175476
1977-10-09,200.4530029
1977-10-10,175.4080048
1977-10-11,204.983017
1977-10-12,196.9422455
1977-10-13,211.6081543
1977-10-14,187.7123413
1977-10-15,219.1392975
1977-10-16,226.857666
1977-10-17,228.4872894
1977-10-18,209.3431549
1977-10-19,228.4824524
1977-10-20,200.5882263
1977-10-21,136.4665985
1977-10-22,189.4111023
1977-10-23,227.4857635
1977-10-24,224.618103
1977-10-25,222.2750549
1977-10-26,201.5519409
1977-10-27,182.4091949
1977-10-28,120.8946762
1977-10-29,189.1279755
1977-10-30,188.9055176
1977-10-31,203.7372589
1977-11-01,199.4337463
1977-11-02,193.2616119
1977-11-03,191.2205963
1977-11-04,152.9455872
1977-11-05,145.3231506
1977-11-06,155.5123138
1977-11-07,145.5779877
1977-11-08,153.6082001
1977-11-09,132.5246124
1977-11-10,148.2056885
1977-11-11,148.1632233
1977-11-12,167.0843811
1977-11-13,169.0657501
1977-11-14,215.4586639
1977-11-15,155.4057617
1977-11-16,150.373764
1977-11-17,139.214386
1977-11-18,125.5586624
1977-11-19,86.0317459
1977-11-20,81.4536362
1977-11-21,61.2166443
1977-11-22,49.6033821
1977-11-23,89.2786331
1977-11-24,96.7283554
1977-11-25,97.8237534
1977-11-26,111.854744
1977-11-27,119.3044739
1977-11-28,126.7541962
1977-11-29,127.8495941
1977-11-30,109.6550674
1977-12-01,110.7504578
1977-12-02,111.8458557
1977-12-03,106.5869293
1977-12-04,94.746727
1977-12-05,95.8421249
1977-12-06,90.5831909
1977-12-07,78.7429886
1977-12-08,73.4840546
1977-12-09,55.2895279
1977-12-10,94.9647751
1977-12-11,115.3500977
1977-12-12,129.3810883
1977-12-13,143.1851501
1977-12-14,157.2161407
1977-12-15,164.665863
1977-12-16,153.052597
1977-12-17,147.5667267
1977-12-18,142.3078003
1977-12-19,137.0488739
1977-12-20,132.9246368
1977-12-21,119.9497375
1977-12-22,101.7552109
1977-12-23,96.2693329
1977-12-24,65.3661499
1977-12-25,67.5962448
1977-12-26,71.4149323
1977-12-27,74.3258514
1977-12-28,76.7828827
1977-12-29,79.2399216
1977-12-30,82.1508408
1977-12-31,85.2887039
1978-01-01,110.0738068
1978-01-02,105.4517746
1978-01-03,102.4672089
1978-01-04,101.1201019
1978-01-05,100.6827011
1978-01-06,102.7924576
1978-01-07,109.9965439
1978-01-08,130.3003235
1978-01-09,137.5043945
1978-01-10,137.0670013
1978-01-11,134.082428
1978-01-12,128.550705
1978-01-13,125.3841934
1978-01-14,122.3996277
1978-01-15,121.4164047
1978-01-16,118.9776535
1978-01-17,115.9930878
1978-01-18,111.3710632
1978-01-19,108.3864975
1978-01-20,106.8574524
1978-01-21,109.513031
1978-01-22,109.0756226
1978-01-23,108.6382217
1978-01-24,107.2911148
1978-01-25,104.670433
1978-01-26,103.3233261
1978-01-27,96.1541367
1978-01-28,93.1695709
1978-01-29,92.7321625
1978-01-30,68.0967178
1978-01-31,76.3924408
1978-02-01,88.8727875
1978-02-02,94.6213531
1978-02-03,94.1839447
1978-02-04,94.1104202
1978-02-05,99.8589859
1978-02-06,112.3393326
1978-02-07,114.4490891
1978-02-08,106.3702011
1978-02-09,103.3856354
1978-02-10,100.4010696
1978-02-11,97.2345581
1978-02-12,92.2486496
1978-02-13,88.7182617
1978-02-14,88.2808609
1978-02-15,87.8434525
1978-02-16,87.4060516
1978-02-17,86.9686508
1978-02-18,86.5312424
1978-02-19,86.0938416
1978-02-20,85.6564331
1978-02-21,85.7648544
1978-02-22,88.420433
1978-02-23,91.0760117
1978-02-24,89.0011444
1978-02-25,83.4694138
1978-02-26,82.4861908
1978-02-27,82.5946045
1978-02-28,79.6100388
1978-03-01,66.2548828
1978-03-02,60.723156
1978-03-03,56.646946
1978-03-04,54.5720825
1978-03-05,54.1346779
1978-03-06,54.7889137
1978-03-07,55.8070335
1978-03-08,58.098732
1978-03-09,60.2084885
1978-03-10,62.3182487
1978-03-11,64.428009
1978-03-12,66.5377655
1978-03-13,68.283638
1978-03-14,65.6629562
1978-03-15,62.6783905
1978-03-16,63.4921799
1978-03-17,76.317276
1978-03-18,86.1621094
1978-03-19,108.6636429
1978-03-20,100.2265015
1978-03-21,108.1135712
1978-03-22,105.0563736
1978-03-23,88.6183472
1978-03-24,88.3352203
1978-03-25,127.5029449
1978-03-26,149.3392792
1978-03-27,160.3623962
1978-03-28,156.0529022
1978-03-29,175.6511841
1978-03-30,209.5834503
1978-03-31,210.9286499
1978-04-01,188.1210022
1978-04-02,170.184082
1978-04-03,162.7083893
1978-04-04,151.6973419
1978-04-05,165.0622864
1978-04-06,148.6409912
1978-04-07,146.3759918
1978-04-08,184.0317078
1978-04-09,158.7202759
1978-04-10,161.1551514
1978-04-11,161.0419006
1978-04-12,158.5503998
1978-04-13,183.4654541
1978-04-14,125.4246902
1978-04-15,132.2197113
1978-04-16,129.1053162
1978-04-17,202.1517487
1978-04-18,185.8529663
1978-04-19,205.409317
1978-04-20,208.7746582
1978-04-21,223.2464752
1978-04-22,223.7139282
1978-04-23,227.7151794
1978-04-24,219.988678
1978-04-25,247.1687469
1978-04-26,289.6376038
1978-04-27,400.6228638
1978-04-28,603.6240234
1978-04-29,615.2321777
1978-04-30,529.1619263
1978-05-01,587.4858398
1978-05-02,632.2197266
1978-05-03,536.5231934
1978-05-04,462.6274109
1978-05-05,437.1460876
1978-05-06,409.3997803
1978-05-07,351.3590088
1978-05-08,383.9472046
1978-05-09,400.8100281
1978-05-10,406.0152893
1978-05-11,414.0430298
1978-05-12,419.2420349
1978-05-13,428.9354553
1978-05-14,441.1098633
1978-05-15,453.0011292
1978-05-16,508.2106323
1978-05-17,545.866394
1978-05-18,563.7033081
1978-05-19,651.7553711
1978-05-20,832.3895874
1978-05-21,1020.101929
1978-05-22,1110.419067
1978-05-23,958.9467773
1978-05-24,792.4688721
1978-05-25,763.3068848
1978-05-26,679.2185669
1978-05-27,593.9977417
1978-05-28,631.6534424
1978-05-29,585.5286255
1978-05-30,594.5639648
1978-05-31,565.1188965
1978-06-01,658.2672729
1978-06-02,884.4847412
1978-06-03,1214.609253
1978-06-04,1569.082642
1978-06-05,1850.792725
1978-06-06,1998.867554
1978-06-07,1792.185791
1978-06-08,1812.004517
1978-06-09,1823.895752
1978-06-10,1575.594605
1978-06-11,1359.569702
1978-06-12,1231.313721
1978-06-13,1500
1978-06-14,1236.976196
1978-06-15,1275.481323
1978-06-16,1132.502808
1978-06-17,1159.682861
1978-06-18,1395.809692
1978-06-19,1170.158569
1978-06-20,1227.066773
1978-06-21,1586.636475
1978-06-22,1625.424683
1978-06-23,1576.206177
1978-06-24,1488.674927
1978-06-25,1550.312744
1978-06-26,1430.067993
1978-06-27,1412.51416
1978-06-28,1772.933228
1978-06-29,1930.351074
1978-06-30,1891.279785
1978-07-01,1812.853882
1978-07-02,1773.216309
1978-07-03,1712.627441
1978-07-04,1872.593384
1978-07-05,1851.925293
1978-07-06,1887.65918
1978-07-07,1891.561523
1978-07-08,1907.417847
1978-07-09,1903.038208
1978-07-10,2195.073731
1978-07-11,1956.115479
1978-07-12,1709.513062
1978-07-13,1673.839233
1978-07-14,1842.015869
1978-07-15,1908.833496
1978-07-16,1878.822144
1978-07-17,1598.244629
1978-07-18,1468.572998
1978-07-19,1317.666992
1978-07-20,1257.644409
1978-07-21,1366.930908
1978-07-22,1569.365845
1978-07-23,1534.682739
1978-07-24,1528.780396
1978-07-25,1512.45752
1978-07-26,1511.04187
1978-07-27,2015.571899
1978-07-28,1565.968262
1978-07-29,1458.663696
1978-07-30,1407.70105
1978-07-31,1386.183472
1978-08-01,1297.848267
1978-08-02,1246.602539
1978-08-03,1205.266113
1978-08-04,1404.020386
1978-08-05,1354.473389
1978-08-06,1201.585449
1978-08-07,1280.294434
1978-08-08,1343.431519
1978-08-09,1399.490356
1978-08-10,1321.465088
1978-08-11,1142.978516
1978-08-12,1300.113281
1978-08-13,1110.419067
1978-08-14,949.3204956
1978-08-15,1299.263916
1978-08-16,919.8754272
1978-08-17,944.2242432
1978-08-18,978.765564
1978-08-19,903.1710205
1978-08-20,751.9818726
1978-08-21,693.3748779
1978-08-22,657.9841309
1978-08-23,714.609314
1978-08-24,643.8278809
1978-08-25,771.234436
1978-08-26,608.4371338
1978-08-27,574.7451782
1978-08-28,584.0941162
1978-08-29,569.6489258
1978-08-30,583.2389526
1978-08-31,765.0056763
1978-09-01,835.2208252
1978-09-02,1275.198242
1978-09-03,1080.407715
1978-09-04,1882.502808
1978-09-05,1913.92981
1978-09-06,1542.751953
1978-09-07,1352.491455
1978-09-08,1277.180054
1978-09-09,1179.218628
1978-09-10,1170.724854
1978-09-11,1061.155151
1978-09-12,908.8334961
1978-09-13,854.7565308
1978-09-14,864.6658936
1978-09-15,971.4042969
1978-09-16,723.3861694
1978-09-17,570.7814331
1978-09-18,539.6375732
1978-09-19,526.6138306
1978-09-20,512.3858643
1978-09-21,536.2401123
1978-09-22,496.0362549
1978-09-23,456.6817627
1978-09-24,490.6568604
1978-09-25,671.0079346
1978-09-26,605.3227539
1978-09-27,740.9400024
1978-09-28,668.5410156
1978-09-29,591.1665039
1978-09-30,778.5957031
1978-10-01,573.0464478
1978-10-02,577.0101929
1978-10-03,507.9275208
1978-10-04,496.3193665
1978-10-05,451.3023682
1978-10-06,419.026062
1978-10-07,430.9847107
1978-10-08,387.8822327
1978-10-09,436.9762268
1978-10-10,431.1438293
1978-10-11,409.4356689
1978-10-12,391.5628662
1978-10-13,336.0135803
1978-10-14,335.4171143
1978-10-15,340.2770996
1978-10-16,333.6987915
1978-10-17,366.081543
1978-10-18,263.8731689
1978-10-19,370.8946838
1978-10-20,443.3748474
1978-10-21,357.2160645
1978-10-22,322.9637451
1978-10-23,347.9047241
1978-10-24,397.3236389
1978-10-25,385.3340759
1978-10-26,309.0483704
1978-10-27,222.2536774
1978-10-28,270.9788208
1978-10-29,263.7953491
1978-10-30,244.6206055
1978-10-31,236.3826599
1978-11-01,251.5288849
1978-11-02,246.5796204
1978-11-03,258.6432495
1978-11-04,223.1030579
1978-11-05,230.7474518
1978-11-06,304.9263916
1978-11-07,364.382782
1978-11-08,458.9467773
1978-11-09,313.7032776
1978-11-10,190.5435944
1978-11-11,231.5968323
1978-11-12,168.4597931
1978-11-13,166.1947937
1978-11-14,142.6953583
1978-11-15,145.2434845
1978-11-16,147.7350006
1978-11-17,153.4541321
1978-11-18,151.5288849
1978-11-19,173.8391876
1978-11-20,180.8040771
1978-11-21,198.4182434
1978-11-22,213.5258942
1978-11-23,237.4858398
1978-11-24,226.8721771
1978-11-25,170.6598816
1978-11-26,184.3707886
1978-11-27,188.9846802
1978-11-28,184.5015717
1978-11-29,181.8378754
1978-11-30,179.1741638
1978-12-01,180.1492615
1978-12-02,177.4855499
1978-12-03,178.4606476
1978-12-04,170.3387299
1978-12-05,158.5780182
1978-12-06,108.6098633
1978-12-07,91.3909378
1978-12-08,108.740654
1978-12-09,133.3679657
1978-12-10,145.2594757
1978-12-11,122.5823517
1978-12-12,116.2798386
1978-12-13,150.0041656
1978-12-14,167.3538818
1978-12-15,155.5931549
1978-12-16,142.0130463
1978-12-17,142.9881287
1978-12-18,143.9632263
1978-12-19,146.7577362
1978-12-20,149.5522308
1978-12-21,146.8885193
1978-12-22,144.2248077
1978-12-23,141.5610962
1978-12-24,138.8973999
1978-12-25,139.8724976
1978-12-26,144.4863892
1978-12-27,139.4574585
1978-12-28,120.9649582
1978-12-29,116.4818497
1978-12-30,113.8181381
1978-12-31,111.1544342
1979-01-01,131.6155243
1979-01-02,154.7155457
1979-01-03,160.3493195
1979-01-04,153.2472687
1979-01-05,146.1452179
1979-01-06,142.8639221
1979-01-07,140.4923248
1979-01-08,139.030426
1979-01-09,138.2962952
1979-01-10,139.9273682
1979-01-11,143.741745
1979-01-12,145.0089417
1979-01-13,147.5497284
1979-01-14,149.544693
1979-01-15,149.7202606
1979-01-16,148.076416
1979-01-17,148.2519836
1979-01-18,144.9706726
1979-01-19,146.2378845
1979-01-20,146.959259
1979-01-21,144.4057312
1979-01-22,138.0314484
1979-01-23,134.5682068
1979-01-24,129.4674988
1979-01-25,128.1875458
1979-01-26,126.7256393
1979-01-27,118.1680756
1979-01-28,113.2493134
1979-01-29,113.424881
1979-01-30,111.0532761
1979-01-31,115.4134674
1979-02-01,117.5903702
1979-02-02,117.7659302
1979-02-03,106.6612091
1979-02-04,104.107666
1979-02-05,104.8290482
1979-02-06,105.5504303
1979-02-07,106.2718201
1979-02-08,106.4473801
1979-02-09,106.6229401
1979-02-10,106.2526855
1979-02-11,106.4282455
1979-02-12,105.1482925
1979-02-13,104.7780304
1979-02-14,99.313446
1979-02-15,92.2114029
1979-02-16,114.0378494
1979-02-17,116.7605743
1979-02-18,113.2973328
1979-02-19,112.0173721
1979-02-20,109.6457748
1979-02-21,101.9979095
1979-02-22,95.9875107
1979-02-23,99.8018723
1979-02-24,102.5245972
1979-02-25,101.6085205
1979-02-26,106.5145264
1979-02-27,109.7830734
1979-02-28,113.5974426
1979-03-01,115.2285233
1979-03-02,113.9485626
1979-03-03,112.4866714
1979-03-04,112.1164093
1979-03-05,112.2919693
1979-03-06,122.292305
1979-03-07,130.2912903
1979-03-08,127.919693
1979-03-09,135.7367401
1979-03-10,133.3651428
1979-03-11,118.075798
1979-03-12,115.7041931
1979-03-13,115.8797607
1979-03-14,139.1617279
1979-03-15,123.8723679
1979-03-16,118.9536057
1979-03-17,118.037529
1979-03-18,138.4084473
1979-03-19,135.4910278
1979-03-20,136.5762939
1979-03-21,142.0281219
1979-03-22,147.8438263
1979-03-23,156.2067108
1979-03-24,174.3943481
1979-03-25,158.1952972
1979-03-26,152.5487671
1979-03-27,146.1744843
1979-03-28,139.6182556
1979-03-29,141.2493439
1979-03-30,137.422226
1979-03-31,134.5048065
1979-04-01,130.4957428
1979-04-02,133.7642822
1979-04-03,132.4843292
1979-04-04,134.1154175
1979-04-05,139.3852997
1979-04-06,163.9408417
1979-04-07,185.949234
1979-04-08,166.1113739
1979-04-09,115.8805313
1979-04-10,155.2775116
1979-04-11,159.9605865
1979-04-12,157.199585
1979-04-13,122.7675552
1979-04-14,142.855957
1979-04-15,125.4246902
1979-04-16,179.0486908
1979-04-17,180.011322
1979-04-18,196.9422455
1979-04-19,181.3079529
1979-04-20,151.5117645
1979-04-21,145.3985443
1979-04-22,156.6971741
1979-04-23,147.9643707
1979-04-24,137.0328369
1979-04-25,196.2061157
1979-04-26,235.2774658
1979-04-27,295.583252
1979-04-28,309.1732788
1979-04-29,298.4144897
1979-04-30,420.1585388
1979-05-01,469.1393127
1979-05-02,422.9898071
1979-05-03,402.8878784
1979-05-04,460.6455383
1979-05-05,493.2049866
1979-05-06,446.4892273
1979-05-07,455.3020935
1979-05-08,461.2225647
1979-05-09,465.2827759
1979-05-10,418.3692017
1979-05-11,421.4627075
1979-05-12,425.8513794
1979-05-13,433.6513977
1979-05-14,415.0622864
1979-05-15,439.977356
1979-05-16,553.5107422
1979-05-17,558.8901367
1979-05-18,548.1313477
1979-05-19,438.8448486
1979-05-20,449.5374451
1979-05-21,440.2604675
1979-05-22,441.1098633
1979-05-23,644.9603882
1979-05-24,847.6783447
1979-05-25,952.7180176
1979-05-26,1218.86023
1979-05-27,1370.579224
1979-05-28,1734.14502
1979-05-29,996.2908936
1979-05-30,809.739502
1979-05-31,831.8233032
1979-06-01,994.9037476
1979-06-02,1351.075928
1979-06-03,1596.262695
1979-06-04,1717.440552
1979-06-05,1914.779175
1979-06-06,1422.989868
1979-06-07,1135.900391
1979-06-08,1002.548157
1979-06-09,988.1087036
1979-06-10,1128.255981
1979-06-11,1471.404297
1979-06-12,1608.720215
1979-06-13,1810.305786
1979-06-14,1280.577637
1979-06-15,1055.209473
1979-06-16,1041.336304
1979-06-17,1128.539063
1979-06-18,1327.010132
1979-06-19,1475.651245
1979-06-20,1427.802979
1979-06-21,1395.809692
1979-06-22,1325.415649
1979-06-23,1342.458618
1979-06-24,1363.816528
1979-06-25,1337.768921
1979-06-26,1403.454102
1979-06-27,1582.955811
1979-06-28,1770.38501
1979-06-29,1714.609253
1979-06-30,1822.480225
1979-07-01,1428.935425
1979-07-02,1249.433716
1979-07-03,1038.221924
1979-07-04,1073.895752
1979-07-05,1362.400879
1979-07-06,1699.320557
1979-07-07,2005.662476
1979-07-08,1833.239014
1979-07-09,1605.039673
1979-07-10,1753.963745
1979-07-11,1621.460938
1979-07-12,1477.633057
1979-07-13,1306.058838
1979-07-14,1182.333008
1979-07-15,1209.513062
1979-07-16,1350.792725
1979-07-17,1502.831299
1979-07-18,1685.164185
1979-07-19,1791.619507
1979-07-20,1938.278565
1979-07-21,1795.016968
1979-07-22,1753.11438
1979-07-23,1511.04187
1979-07-24,1394.960327
1979-07-25,1152.321655
1979-07-26,1230.294922
1979-07-27,1254.81311
1979-07-28,1313.98645
1979-07-29,1302.095093
1979-07-30,1274.348755
1979-07-31,1250.566284
1979-08-01,1304.360107
1979-08-02,1081.823364
1979-08-03,1145.809692
1979-08-04,1081.823364
1979-08-05,1056.342041
1979-08-06,1019.818787
1979-08-07,850.2265015
1979-08-08,1004.81311
1979-08-09,890.4303589
1979-08-10,963.3208008
1979-08-11,981.0305786
1979-08-12,975.2801514
1979-08-13,1011.562073
1979-08-14,993.3110352
1979-08-15,973.2927856
1979-08-16,1030.577637
1979-08-17,1013.873169
1979-08-18,1099.660278
1979-08-19,1047.848267
1979-08-20,1051.345581
1979-08-21,1087.897705
1979-08-22,1088.892944
1979-08-23,1068.845459
1979-08-24,1029.012085
1979-08-25,1033.125732
1979-08-26,978.168335
1979-08-27,964.0430298
1979-08-28,953.0011597
1979-08-29,982.7293091
1979-08-30,1003.397522
1979-08-31,973.3861694
1979-09-01,928.8115845
1979-09-02,979.1641235
1979-09-03,859.9917603
1979-09-04,796.8515015
1979-09-05,695.1339111
1979-09-06,696.9422607
1979-09-07,698.8862915
1979-09-08,637.315979
1979-09-09,851.3590088
1979-09-10,492.6387329
1979-09-11,516.7044067
1979-09-12,502.193512
1979-09-13,462.9105225
1979-09-14,500.2831116
1979-09-15,608.7202759
1979-09-16,566.2514038
1979-09-17,543.9019775
1979-09-18,575.0957031
1979-09-19,676.3873291
1979-09-20,524.9150391
1979-09-21,691.1098633
1979-09-22,502.8312683
1979-09-23,529.1619263
1979-09-24,465.5405579
1979-09-25,446.4892273
1979-09-26,475.0849304
1979-09-27,562.8538818
1979-09-28,560.3057861
1979-09-29,389.0147095
1979-09-30,341.1664734
1979-10-01,418.7429199
1979-10-02,359.0033875
1979-10-03,214.3261566
1979-10-04,334.6545715
1979-10-05,275.8922119
1979-10-06,292.603363
1979-10-07,354.7565002
1979-10-08,312.1213684
1979-10-09,266.1033325
1979-10-10,286.1109009
1979-10-11,313.4332886
1979-10-12,348.5277405
1979-10-13,366.081543
1979-10-14,452.0870361
1979-10-15,372.8765564
1979-10-16,370.8946838
1979-10-17,323.2683105
1979-10-18,391.5628662
1979-10-19,190.8267212
1979-10-20,157.4178925
