DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV
186.3,121.096,90.073,97.609,359.412,1638.789,1677.11,1133.535,783.598,388.839,231.118,103.69,114.782,120.146,151.532,103.279,195.934,751.793,1650.031,1465.876,941.34,642.608,321.232,229.033,161.755,135.828,107.603,149.361,337.108,673.352,1659.3,1984.186,1141.928,533.727,313.68,197.104,127.968,90.513,123.803,140.657,202.641,929.795,1870.002,1675.085,1156.547,754.741,661.196,265.837,152.349,92.635,131.847,134.528,263.857,1259.035,1210.854,1393.422,998.651,592.071,229.868,171.247
173.744,146.117,99.03,143.606,423.761,1259.077,1703.127,1661.921,953.059,460.471,321.232,229.033,161.755,135.828,108.757,149.361,337.108,673.352,1659.3,1984.186,1141.928,533.727,313.68,197.104,127.968,90.513,124.711,140.657,202.641,929.795,1870.002,1675.085,1156.547,754.741,661.196,265.837,152.349,92.635,131.847,134.528,263.857,1259.035,1210.854,1393.422,998.651,592.071,229.868,171.247,146.326,121.613,108.716,138.585,242.115,617.626,1590.824,1769.265,1544.833,580.698,264.006,340.222
193.792,125.457,116.728,117.415,275.299,1107.388,2207.543,1569.346,982.78,500.208,313.68,197.104,127.968,90.513,123.803,140.657,202.641,929.795,1870.002,1675.085,1156.547,754.741,661.196,265.837,152.349,92.635,131.199,134.528,263.857,1259.035,1210.854,1393.422,998.651,592.071,229.868,171.247,146.326,121.613,108.716,138.585,242.115,617.626,1590.824,1769.265,1544.833,580.698,264.006,340.222,182.135,128.008,107.763,131.967,212.851,603.926,1332.848,1780.519,1042.243,540.307,280.33,141.137
186.406,126.051,99.991,99.276,266.009,686.506,1654.536,1895.849,1057.733,523.079,661.196,265.837,152.349,92.635,131.847,134.528,263.857,1259.035,1210.854,1393.422,998.651,592.071,229.868,171.247,146.326,121.613,109.063,138.585,242.115,617.626,1590.824,1769.265,1544.833,580.698,264.006,340.222,182.135,128.008,107.763,131.967,212.851,603.926,1332.848,1780.519,1042.243,540.307,280.33,141.137,118.231,112.993,123.462,92.873,162.178,668.096,1062.726,1251.517,943.784,463.538,206.814,209.888
179.857,122.171,119.959,127.518,232.97,973.887,2258.812,1989.644,1196.635,711.332,229.868,171.247,146.326,121.613,108.716,138.585,242.115,617.626,1590.824,1769.265,1544.833,580.698,264.006,340.222,182.135,128.008,108.066,131.967,212.851,603.926,1332.848,1780.519,1042.243,540.307,280.33,141.137,118.231,112.993,123.462,92.873,162.178,668.096,1062.726,1251.517,943.784,463.538,206.814,209.888,130.781,133.85,96.208,99.248,171.503,630.965,1969.958,1813.145,821.69,494.985,215.409,135.493
177.711,130.25,121.559,136.675,362.823,1445.225,1826.469,1575.467,880.111,437.882,264.006,340.222,182.135,128.008,107.763,131.967,212.851,603.926,1332.848,1780.519,1042.243,540.307,280.33,141.137,118.231,112.993,121.61,92.873,162.178,668.096,1062.726,1251.517,943.784,463.538,206.814,209.888,130.781,133.85,96.208,99.248,171.503,630.965,1969.958,1813.145,821.69,494.985,215.409,135.493,136.136,130.406,92.384,115.557,276.185,695.93,1642.804,1294.707,925.592,465.263,514.078,244.439
189.817,127.288,97.418,102.668,289.373,827.689,2042.114,1943.22,1536.857,653.014,280.33,141.137,118.231,112.993,123.462,92.873,162.178,668.096,1062.726,1251.517,943.784,463.538,206.814,209.888,130.781,133.85,95.598,99.248,171.503,630.965,1969.958,1813.145,821.69,494.985,215.409,135.493,136.136,130.406,92.384,115.557,276.185,695.93,1642.804,1294.707,925.592,465.263,514.078,244.439,150.843,137.843,116.699,109.776,336.034,679.928,1311.386,1362.8,1032.643,591.241,387.468,233.105
180.944,119.185,81.293,118.308,260.723,800.244,1614.458,1826.664,1099.028,555.343,206.814,209.888,130.781,133.85,96.208,99.248,171.503,630.965,1969.958,1813.145,821.69,494.985,215.409,135.493,136.136,130.406,92.054,115.557,276.185,695.93,1642.804,1294.707,925.592,465.263,514.078,244.439,150.843,137.843,116.699,109.776,336.034,679.928,1311.386,1362.8,1032.643,591.241,387.468,233.105,179.842,169.232,145.199,147.576,316.534,932.865,1432.655,1400.203,835.011,452.668,397.235,237.834
194.217,118.011,83.679,107.148,238.735,1111.799,1888.57,1692.802,893.765,477.078,215.409,135.493,136.136,130.406,92.384,115.557,276.185,695.93,1642.804,1294.707,925.592,465.263,514.078,244.439,150.843,137.843,115.997,109.776,336.034,679.928,1311.386,1362.8,1032.643,591.241,387.468,233.105,179.842,169.232,145.199,147.576,316.534,932.865,1432.655,1400.203,835.011,452.668,397.235,237.834,155.988,135.617,103.211,113.095,253.114,1051.316,1644.202,1362.116,768.459,457.118,176.525,172.43
186.508,129.905,94.159,85.08,269.801,880.036,2050.209,2051.512,938.807,559.929,514.078,244.439,150.843,137.843,116.699,109.776,336.034,679.928,1311.386,1362.8,1032.643,591.241,387.468,233.105,179.842,169.232,144.267,147.576,316.534,932.865,1432.655,1400.203,835.011,452.668,397.235,237.834,155.988,135.617,103.211,113.095,253.114,1051.316,1644.202,1362.116,768.459,457.118,176.525,172.43,137.79,132.885,102.175,175.522,285.901,869.366,2033.008,2006.467,853.345,444.93,286.537,206.491
188.623,114.833,97.6,142.14,415.726,872.254,2239.302,2046.163,979.509,468.71,387.468,233.105,179.842,169.232,145.199,147.576,316.534,932.865,1432.655,1400.203,835.011,452.668,397.235,237.834,155.988,135.617,104.204,113.095,253.114,1051.316,1644.202,1362.116,768.459,457.118,176.525,172.43,137.79,132.885,102.175,175.522,285.901,869.366,2033.008,2006.467,853.345,444.93,286.537,206.491,152.514,125.47,105.079,102.664,126.364,893.324,1420.122,1465.793,1012.569,440.962,279.717,207.621
181.869,122.728,93.028,132.585,334.577,931.657,2003.405,1734.36,978.262,590.537,397.235,237.834,155.988,135.617,103.211,113.095,253.114,1051.316,1644.202,1362.116,768.459,457.118,176.525,172.43,137.79,132.885,101.445,175.522,285.901,869.366,2033.008,2006.467,853.345,444.93,286.537,206.491,152.514,125.47,105.079,102.664,126.364,893.324,1420.122,1465.793,1012.569,440.962,279.717,207.621,112.17,103.04,90.659,98.97,148.735,482.045,1336.058,1243.973,896.804,573.435,185.048,158.081
183.642,158.715,134.784,137.357,265.706,1164.337,1856.638,1620.685,832.201,534.873,176.525,172.43,137.79,132.885,102.175,175.522,285.901,869.366,2033.008,2006.467,853.345,444.93,286.537,206.491,152.514,125.47,105.321,102.664,126.364,893.324,1420.122,1465.793,1012.569,440.962,279.717,207.621,112.17,103.04,90.659,98.97,148.735,482.045,1336.058,1243.973,896.804,573.435,185.048,158.081,109.063,120.661,88.855,112.393,246.389,580.298,1309.33,1284.862,861.908,521.044,361.357,189.757
192.707,138.195,102.09,96.443,373.773,1398.813,2300.853,1723.648,735.573,468.763,286.537,206.491,152.514,125.47,105.079,102.664,126.364,893.324,1420.122,1465.793,1012.569,440.962,279.717,207.621,112.17,103.04,90.277,98.97,148.735,482.045,1336.058,1243.973,896.804,573.435,185.048,158.081,109.063,120.661,88.855,112.393,246.389,580.298,1309.33,1284.862,861.908,521.044,361.357,189.757,139.064,126.707,124.461,114.186,137.994,736.571,1680.804,1637.108,992.103,582.976,402.277,201.025
186.518,115.734,94.606,223.164,316.689,964.626,2353.712,2214.479,1003.52,531.386,279.717,207.621,112.17,103.04,90.659,98.97,148.735,482.045,1336.058,1243.973,896.804,573.435,185.048,158.081,109.063,120.661,89.004,112.393,246.389,580.298,1309.33,1284.862,861.908,521.044,361.357,189.757,139.064,126.707,124.461,114.186,137.994,736.571,1680.804,1637.108,992.103,582.976,402.277,201.025,146.898,151.034,119.566,152.131,339.269,840.13,2051.749,2330.668,1121.894,457.082,303.491,233.409
194.571,112.655,87.188,91.471,180.191,963.827,1913.757,2028.927,1085.551,500.166,185.048,158.081,109.063,120.661,88.855,112.393,246.389,580.298,1309.33,1284.862,861.908,521.044,361.357,189.757,139.064,126.707,124.398,114.186,137.994,736.571,1680.804,1637.108,992.103,582.976,402.277,201.025,146.898,151.034,119.566,152.131,339.269,840.13,2051.749,2330.668,1121.894,457.082,303.491,233.409,147.414,137.974,118.778,161.325,214.861,994.539,1708.008,1509.087,1006.844,727.393,233.859,155.802
186.821,122.172,92.467,89.217,188.715,826.52,2099.964,1724.181,950.395,529.811,361.357,189.757,139.064,126.707,124.461,114.186,137.994,736.571,1680.804,1637.108,992.103,582.976,402.277,201.025,146.898,151.034,117.814,152.131,339.269,840.13,2051.749,2330.668,1121.894,457.082,303.491,233.409,147.414,137.974,118.778,161.325,214.861,994.539,1708.008,1509.087,1006.844,727.393,233.859,155.802,133.191,122.722,105.1,119.214,168.034,879.374,1554.913,1617.529,981.301,597.866,374.091,272.694
182.06,124.211,108.943,128.458,262.489,791.329,1644.499,1448.938,789.124,479.69,402.277,201.025,146.898,151.034,119.566,152.131,339.269,840.13,2051.749,2330.668,1121.894,457.082,303.491,233.409,147.414,137.974,119.307,161.325,214.861,994.539,1708.008,1509.087,1006.844,727.393,233.859,155.802,133.191,122.722,105.1,119.214,168.034,879.374,1554.913,1617.529,981.301,597.866,374.091,272.694,178.488,149.043,171.195,211.162,307.21,1062.723,1689.954,1200.727,854.661,746.466,409.028,228.461
176.816,125.507,100.839,108.103,207.493,860.189,2004.479,2329.255,1246.393,715.468,303.491,233.409,147.414,137.974,118.778,161.325,214.861,994.539,1708.008,1509.087,1006.844,727.393,233.859,155.802,133.191,122.722,102.713,119.214,168.034,879.374,1554.913,1617.529,981.301,597.866,374.091,272.694,178.488,149.043,171.195,211.162,307.21,1062.723,1689.954,1200.727,854.661,746.466,409.028,228.461,167.989,147.563,124.129,129.537,574.419,1101.995,1262.829,1196.567,875.152,504.937,325.617,317.122
180.594,127.893,96.456,109.966,329.953,785.085,1734.195,2548.018,1304.772,567.032,233.859,155.802,133.191,122.722,105.1,119.214,168.034,879.374,1554.913,1617.529,981.301,597.866,374.091,272.694,178.488,149.043,169.43,211.162,307.21,1062.723,1689.954,1200.727,854.661,746.466,409.028,228.461,167.989,147.563,124.129,129.537,574.419,1101.995,1262.829,1196.567,875.152,504.937,325.617,317.122,174.536,147.858,132,138.935,246.936,1007.344,1837.969,1450.92,839.422,547.381,254.734,181.039
183.423,115.736,99.342,127.447,287.236,1241.877,1963.442,1795.104,937.902,577.082,374.091,272.694,178.488,149.043,171.195,211.162,307.21,1062.723,1689.954,1200.727,854.661,746.466,409.028,228.461,167.989,147.563,124.101,129.537,574.419,1101.995,1262.829,1196.567,875.152,504.937,325.617,317.122,174.536,147.858,132,138.935,246.936,1007.344,1837.969,1450.92,839.422,547.381,254.734,181.039,133.877,123.175,110.416,106.201,184.448,1536.23,1447.532,1205.176,841.308,424.486,227.783,175.945
187.047,117.504,91.102,108.317,263.06,1015.775,1975.143,2127.987,1110.69,584.185,409.028,228.461,167.989,147.563,124.129,129.537,574.419,1101.995,1262.829,1196.567,875.152,504.937,325.617,317.122,174.536,147.858,129.381,138.935,246.936,1007.344,1837.969,1450.92,839.422,547.381,254.734,181.039,133.877,123.175,110.416,106.201,184.448,1536.23,1447.532,1205.176,841.308,424.486,227.783,175.945,129.533,113.751,108.881,96.431,248.604,895.346,1420.89,1301.837,947.398,751.785,270.839,180.86
188.604,122.573,152.478,200.683,300.623,1297.894,2080.634,1385.34,781.902,612.837,325.617,317.122,174.536,147.858,132,138.935,246.936,1007.344,1837.969,1450.92,839.422,547.381,254.734,181.039,133.877,123.175,110.72,106.201,184.448,1536.23,1447.532,1205.176,841.308,424.486,227.783,175.945,129.533,113.751,108.881,96.431,248.604,895.346,1420.89,1301.837,947.398,751.785,270.839,180.86,140.066,124.053,102.056,114.307,177.936,863.077,1894.975,1788.91,1033.684,560.219,445.833,248.986
184.474,123.505,120.309,154.826,397.551,1261.655,1730.843,1382.261,898.292,478.43,254.734,181.039,133.877,123.175,110.416,106.201,184.448,1536.23,1447.532,1205.176,841.308,424.486,227.783,175.945,129.533,113.751,106.429,96.431,248.604,895.346,1420.89,1301.837,947.398,751.785,270.839,180.86,140.066,124.053,102.056,114.307,177.936,863.077,1894.975,1788.91,1033.684,560.219,445.833,248.986,157.21,76.168,75.268,112.527,175.01,1091.24,2550.228,1769.298,1365.803,562.008,314.078,144.626
183.34,115.985,102.358,129.078,330.612,1167.734,2153.876,1728.411,898.244,505.482,227.783,175.945,129.533,113.751,108.881,96.431,248.604,895.346,1420.89,1301.837,947.398,751.785,270.839,180.86,140.066,124.053,101.329,114.307,177.936,863.077,1894.975,1788.91,1033.684,560.219,445.833,248.986,157.21,76.168,75.268,112.527,175.01,1091.24,2550.228,1769.298,1365.803,562.008,314.078,144.626,86.315,84.938,84.938,97.905,170.649,742.31,1230.467,1253.79,938.309,499.299,382.671,244.857
186.433,119.686,90.799,98.727,238.117,1468.196,1987.561,1600.434,922.758,497.776,270.839,180.86,140.066,124.053,102.056,114.307,177.936,863.077,1894.975,1788.91,1033.684,560.219,445.833,248.986,157.21,76.168,75.533,112.527,175.01,1091.24,2550.228,1769.298,1365.803,562.008,314.078,144.626,86.315,84.938,84.938,97.905,170.649,742.31,1230.467,1253.79,938.309,499.299,382.671,244.857,118.765,112.417,124.454,104.687,232.206,574.257,1925.717,1786.662,1283.094,693.649,328.229,209.62
185.982,118.398,90.376,81.15,315.859,1127.911,2064.243,1404.943,787.316,610.057,445.833,248.986,157.21,76.168,75.268,112.527,175.01,1091.24,2550.228,1769.298,1365.803,562.008,314.078,144.626,86.315,84.938,84.938,97.905,170.649,742.31,1230.467,1253.79,938.309,499.299,382.671,244.857,118.765,112.417,124.454,104.687,232.206,574.257,1925.717,1786.662,1283.094,693.649,328.229,209.62,154.539,142.434,119.365,123.663,170.779,561.047,1279.388,1737.15,1002.97,544.201,329.997,354.329
182.298,117.807,103.141,94.684,233.963,863.246,2143.133,2163.119,1209.345,612.198,314.078,144.626,86.315,84.938,84.938,97.905,170.649,742.31,1230.467,1253.79,938.309,499.299,382.671,244.857,118.765,112.417,123.669,104.687,232.206,574.257,1925.717,1786.662,1283.094,693.649,328.229,209.62,154.539,142.434,119.365,123.663,170.779,561.047,1279.388,1737.15,1002.97,544.201,329.997,354.329,174.574,118.815,118.969,94.444,265.697,1003.352,1305.379,1992.013,1690.327,1005.17,391.289,222.834
