DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV
189.822,104.359,92.834,153.3,356.513,805.94,1027.74,684.103,326.844,301.617,321.695,142.971,134.755,144.129,106.902,100.754,350.74,963.587,896.188,428.747,214.897,158.57,74.348,155.774,91.9,92.221,88.43,234.874,321.127,773.982,1035.782,676.1,232.518,147.136,155.181,136.088,109.594,73.29,64.036,77.581,120.45,831.094,897.583,553.603,316.162,143.603,158.582,167.95,123.975,130.027,79.597,87.448,188.748,551.168,781.201,454.228,229.105,149.931,112.804,107.9
188.709,135.761,109.694,139.895,319.51,849.669,1004.714,662.047,294.316,234.11,74.348,155.774,91.9,92.221,88.624,234.874,321.127,773.982,1035.782,676.1,232.518,147.136,155.181,136.088,109.594,73.29,64.034,77.581,120.45,831.094,897.583,553.603,316.162,143.603,158.582,167.95,123.975,130.027,79.597,87.448,188.748,551.168,781.201,454.228,229.105,149.931,112.804,107.9,85.862,108.628,58.588,113.945,240.98,505.651,777.055,450.793,234.576,226.784,137.907,111.539
214.393,158.269,112.242,112.328,355.521,939.243,1282.618,811.615,310.765,229.406,155.181,136.088,109.594,73.29,64.036,77.581,120.45,831.094,897.583,553.603,316.162,143.603,158.582,167.95,123.975,130.027,80.521,87.448,188.748,551.168,781.201,454.228,229.105,149.931,112.804,107.9,85.862,108.628,58.588,113.945,240.98,505.651,777.055,450.793,234.576,226.784,137.907,111.539,72.32,114.252,64.275,105.336,198.844,738.088,1114.513,835.895,326.222,157.977,140.949,108.668
188.852,88.277,101.576,234.683,317.823,795.33,1166.73,859.01,322.815,224.839,158.582,167.95,123.975,130.027,79.597,87.448,188.748,551.168,781.201,454.228,229.105,149.931,112.804,107.9,85.862,108.628,59.113,113.945,240.98,505.651,777.055,450.793,234.576,226.784,137.907,111.539,72.32,114.252,64.275,105.336,198.844,738.088,1114.513,835.895,326.222,157.977,140.949,108.668,99.834,82.814,60.95,123.013,363.695,715.367,1306.083,1010.807,336.052,152.829,135.679,205.522
187.401,97.376,90.731,108.543,180.509,832.874,1103.627,898.174,404.443,226.231,112.804,107.9,85.862,108.628,58.588,113.945,240.98,505.651,777.055,450.793,234.576,226.784,137.907,111.539,72.32,114.252,64.334,105.336,198.844,738.088,1114.513,835.895,326.222,157.977,140.949,108.668,99.834,82.814,60.95,123.013,363.695,715.367,1306.083,1010.807,336.052,152.829,135.679,205.522,146.899,98.431,87.614,155.061,297.58,858.95,962.184,561.682,287.674,225.36,104.493,92.006
187.383,90.361,81.437,106.158,235.699,728.948,1158.244,738.799,321.607,220.449,137.907,111.539,72.32,114.252,64.275,105.336,198.844,738.088,1114.513,835.895,326.222,157.977,140.949,108.668,99.834,82.814,61.563,123.013,363.695,715.367,1306.083,1010.807,336.052,152.829,135.679,205.522,146.899,98.431,87.614,155.061,297.58,858.95,962.184,561.682,287.674,225.36,104.493,92.006,75.786,74.45,50.638,115.623,246.322,833.058,932.445,606.43,285.833,168.772,177.456,252.959
189.856,112.596,117.324,148.206,313.349,687.53,990.201,648.6,294.847,245.524,140.949,108.668,99.834,82.814,60.95,123.013,363.695,715.367,1306.083,1010.807,336.052,152.829,135.679,205.522,146.899,98.431,90.32,155.061,297.58,858.95,962.184,561.682,287.674,225.36,104.493,92.006,75.786,74.45,50.638,115.623,246.322,833.058,932.445,606.43,285.833,168.772,177.456,252.959,156.49,132.634,236.423,308.768,308.576,684.965,747.651,332.081,213.518,294.199,175.529,186.532
189.379,103.179,89.827,142.254,234.973,747.451,1187.811,1100.415,528.794,282.638,135.679,205.522,146.899,98.431,87.614,155.061,297.58,858.95,962.184,561.682,287.674,225.36,104.493,92.006,75.786,74.45,50.955,115.623,246.322,833.058,932.445,606.43,285.833,168.772,177.456,252.959,156.49,132.634,236.423,308.768,308.576,684.965,747.651,332.081,213.518,294.199,175.529,186.532,132.45,128.841,134.665,184.434,609.814,823.529,711.955,452.479,219.347,184.155,260.751,307.342
197.529,100.881,94.097,141.006,362.733,758.162,1214.633,1339.089,513.177,265.723,104.493,92.006,75.786,74.45,50.638,115.623,246.322,833.058,932.445,606.43,285.833,168.772,177.456,252.959,156.49,132.634,232.684,308.768,308.576,684.965,747.651,332.081,213.518,294.199,175.529,186.532,132.45,128.841,134.665,184.434,609.814,823.529,711.955,452.479,219.347,184.155,260.751,307.342,101.889,77.753,117.275,165.699,331.554,953.817,1037.573,514.843,219.933,156.177,74.256,86.944
187.731,85.299,97.735,143.036,317.205,972.826,1077.008,697.062,302.517,237.301,177.456,252.959,156.49,132.634,236.423,308.768,308.576,684.965,747.651,332.081,213.518,294.199,175.529,186.532,132.45,128.841,134.646,184.434,609.814,823.529,711.955,452.479,219.347,184.155,260.751,307.342,101.889,77.753,117.275,165.699,331.554,953.817,1037.573,514.843,219.933,156.177,74.256,86.944,63.5,108.476,89.12,99.611,302.419,1309.178,800.096,471.527,235.312,180.768,121.82,208.165
189.565,100.369,86.255,124.811,291.468,827.081,1136.449,892.564,358.297,249.004,175.529,186.532,132.45,128.841,134.665,184.434,609.814,823.529,711.955,452.479,219.347,184.155,260.751,307.342,101.889,77.753,116.062,165.699,331.554,953.817,1037.573,514.843,219.933,156.177,74.256,86.944,63.5,108.476,89.12,99.611,302.419,1309.178,800.096,471.527,235.312,180.768,121.82,208.165,120.976,83.149,53.791,94.422,300.739,708.109,630.146,486.402,260.504,281.731,149.805,130.512
192.616,100.762,171.539,241.575,304.161,855.115,1149.763,473.229,253.427,239.722,260.751,307.342,101.889,77.753,117.275,165.699,331.554,953.817,1037.573,514.843,219.933,156.177,74.256,86.944,63.5,108.476,88.243,99.611,302.419,1309.178,800.096,471.527,235.312,180.768,121.82,208.165,120.976,83.149,53.791,94.422,300.739,708.109,630.146,486.402,260.504,281.731,149.805,130.512,139.731,102.584,114.045,74.015,246.587,885.707,1114.871,699.733,306.835,171.643,172.783,169.381
187.383,107.231,140.087,188.396,441.503,907.296,970.223,644.534,307.727,216.504,74.256,86.944,63.5,108.476,89.12,99.611,302.419,1309.178,800.096,471.527,235.312,180.768,121.82,208.165,120.976,83.149,56.49,94.422,300.739,708.109,630.146,486.402,260.504,281.731,149.805,130.512,139.731,102.584,114.045,74.015,246.587,885.707,1114.871,699.733,306.835,171.643,172.783,169.381,107.747,105.906,96.987,159.194,177.324,909.737,1347.366,957.634,463.572,263.622,203.876,150.919
187.383,84.466,97.126,171.464,343.222,848.277,1261.364,797.451,317.776,216.347,121.82,208.165,120.976,83.149,53.791,94.422,300.739,708.109,630.146,486.402,260.504,281.731,149.805,130.512,139.731,102.584,114.574,74.015,246.587,885.707,1114.871,699.733,306.835,171.643,172.783,169.381,107.747,105.906,96.987,159.194,177.324,909.737,1347.366,957.634,463.572,263.622,203.876,150.919,113.184,98.198,87.296,100.941,160.433,614.117,783.538,622.697,327.59,118.292,152.481,174.916
187.383,108.739,93.313,115.186,290.05,1072.985,1241.295,795.886,337.417,269.54,149.805,130.512,139.731,102.584,114.045,74.015,246.587,885.707,1114.871,699.733,306.835,171.643,172.783,169.381,107.747,105.906,96.268,159.194,177.324,909.737,1347.366,957.634,463.572,263.622,203.876,150.919,113.184,98.198,87.296,100.941,160.433,614.117,783.538,622.697,327.59,118.292,152.481,174.916,139.834,111.007,115.069,109.142,326.06,655.907,1300.04,959.429,357.299,79.052,64.171,64.666
189.707,90.351,80.536,95.556,379.225,839.364,1023.048,579.556,269.425,250.62,172.783,169.381,107.747,105.906,96.987,159.194,177.324,909.737,1347.366,957.634,463.572,263.622,203.876,150.919,113.184,98.198,87.548,100.941,160.433,614.117,783.538,622.697,327.59,118.292,152.481,174.916,139.834,111.007,115.069,109.142,326.06,655.907,1300.04,959.429,357.299,79.052,64.171,64.666,76.927,79.255,42.273,9.77,111.449,587.246,950.625,697.611,302.143,190.294,245.85,224.592
193.794,112.115,98.99,107.209,253.91,833.848,1199.18,952.07,488.741,262.347,203.876,150.919,113.184,98.198,87.296,100.941,160.433,614.117,783.538,622.697,327.59,118.292,152.481,174.916,139.834,111.007,114.301,109.142,326.06,655.907,1300.04,959.429,357.299,79.052,64.171,64.666,76.927,79.255,42.273,9.77,111.449,587.246,950.625,697.611,302.143,190.294,245.85,224.592,176.369,121.863,74.528,105.131,249.416,924.664,861.676,1011.27,768.719,423.186,162.021,59.092
